Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M1w,Toyonoumi,Fujishima,Fukuoka,22.09.1965,190 cm 196 kg,5-10
M2e,Takatoriki,Fujishima,Hyogo,28.09.1967,181 cm 144 kg,10-5
M2w,Daishoyama,Tatsunami,Ishikawa,07.07.1966,182 cm 179 kg,5-10
M3e,Kotofuji,Sadogatake,Chiba,28.10.1964,192 cm 145 kg,4-11
M3w,Oginohana,Dewanoumi,Chiba,18.11.1967,189 cm 146 kg,5-7-3
M4e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,192 cm 163 kg,7-8
M4w,Kiraiho,Takadagawa,Kanagawa,05.01.1966,188 cm 153 kg,4-11
M5e,Kirinishiki,Kagamiyama,Gunma,31.08.1962,188 cm 180 kg,4-11
M5w,Takanonami,Fujishima,Aomori,27.10.1971,196 cm 152 kg,6-9
M6e,Mainoumi,Dewanoumi,Aomori,17.02.1968,171.5 cm 97 kg,7-8
M6w,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,188 cm 190 kg,8-7
M7e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 149 kg,9-6
M7w,Tokitsunada,Tokitsukaze,Tokushima,02.08.1969,188 cm 174 kg,6-9
M8e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 115 kg,9-6
M8w,Daishoho,Tatsunami,Hokkaido,07.05.1967,188 cm 144 kg,11-4 JK
M9e,Wakahanada,Fujishima,Tokyo,20.01.1971,180 cm 126 kg,8-7
M9w,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,184 cm 146 kg,8-7
M10e,Kototsubaki,Sadogatake,Okinawa,06.12.1960,188 cm 145 kg,5-10
M10w,Kotogaume,Sadogatake,Toyama,05.10.1963,180 cm 160 kg,6-9
M11e,Tochinowaka,Kasugano,Wakayama,22.05.1962,191 cm 156 kg,9-6
M11w,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,185 cm 178 kg,2-13
M12e,Wakanoyama,Musashigawa,Wakayama,12.05.1972,180 cm 156 kg,6-9
M12w,Tatsuhikari,Tatsunami,Hokkaido,25.10.1969,192 cm 190 kg,8-7
M13e,Tomoefuji,Kokonoe,Akita,27.01.1971,192 cm 149 kg,9-6
M13w,Wakashoyo,Futagoyama,Tokyo,08.03.1966,181 cm 159 kg,10-5
M14e,Tamakairiki,Kataonami,Tokyo,16.07.1966,183 cm 141 kg,9-6
M14w,Daizen,Nishonoseki,Osaka,14.12.1964,189 cm 146 kg,10-5
M15e,Naminohana,Futagoyama,Aomori,19.03.1969,178 cm 130 kg,6-9
M15w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 133 kg,8-7
M16e,Asahisato,Oshima,Osaka,09.11.1965,187 cm 135 kg,6-9
Y1e,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 215 kg,14-1 Y
O1e,Takanohana,Futagoyama,Tokyo,12.08.1972,185 cm 142 kg,12-3 J
O1w,Wakanohana,Futagoyama,Tokyo,20.01.1971,179 cm 117 kg,9-6
O2eHD,Konishiki,Takasago,U.S.A.,31.12.1963,185 cm 258 kg,0-2-13
S1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,191 cm 183 kg,8-7
S1w,Takanonami,Futagoyama,Aomori,27.10.1971,195 cm 157 kg,10-5
S2wHD,Kotonishiki,Sadogatake,Gunma,08.06.1968,176 cm 131 kg,9-6
K1e,Takatoriki,Futagoyama,Hyogo,28.09.1967,182 cm 140 kg,7-8
K1w,Kotonowaka,Sadogatake,Yamagata,15.05.1968,192 cm 165 kg,8-7
M1e,Wakashoyo,Futagoyama,Tokyo,08.03.1966,182 cm 163 kg,5-10
M1w,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 180 kg,4-10-1
M2e,Kotofuji,Sadogatake,Chiba,28.10.1964,190 cm 142 kg,6-9
M2w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,174 cm 144 kg,9-6
M3e,Tochinowaka,Kasugano,Wakayama,22.05.1962,191 cm 156 kg,6-9
M3w,Kotobeppu,Sadogatake,Oita,17.10.1965,178 cm 170 kg,5-10
M4e,Kenko,Takadagawa,Osaka,27.06.1967,190 cm 132 kg,7-8
M4w,Terao,Izutsu,Kagoshima,02.02.1963,186 cm 114 kg,6-9
M5e,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 133 kg,6-9
M5w,Daizen,Nishonoseki,Osaka,14.12.1964,188 cm 144 kg,5-10
M6e,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 154 kg,8-7
M6w,Kasugafuji,Ajigawa,Miyagi,20.02.1966,177 cm 144 kg,7-8
M7e,Kiraiho,Takadagawa,Kanagawa,05.01.1966,189 cm 153 kg,5-10
M7w,Tokitsunada,Tokitsukaze,Tokushima,02.08.1969,188 cm 179 kg,7-8
M8e,Minatofuji,Minato,Gunma,06.07.1968,186 cm 154 kg,5-10
M8w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 145 kg,8-7
M9e,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,183 cm 148 kg,6-9
M9w,Oginohana,Dewanoumi,Chiba,18.11.1967,189 cm 137 kg,7-8
M10e,Tomonohana,Tatsunami,Kumamoto,23.06.1964,173 cm 113 kg,9-6 G
M10w,Daishoho,Tatsunami,Hokkaido,07.05.1967,187 cm 143 kg,9-6
M11e,Kyokudozan,Oshima,Kagoshima,14.10.1964,183 cm 107 kg,8-7
M11w,Toyonoumi,Futagoyama,Fukuoka,22.09.1965,189 cm 210 kg,7-8
M12e,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 132 kg,9-6
M12w,Daishoyama,Tatsunami,Ishikawa,07.07.1966,181 cm 181 kg,8-7
M13e,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,187 cm 192 kg,12-3 JK
M13w,Tomoefuji,Kokonoe,Akita,27.01.1971,192 cm 151 kg,4-11
M14e,Mainoumi,Dewanoumi,Aomori,17.02.1968,171 cm 96 kg,9-6 G
M14w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 130 kg,9-6
M15e,Tatsuhikari,Tatsunami,Hokkaido,25.10.1969,192 cm 183 kg,2-13
M15w,Musoyama,Musashigawa,Ibaraki,14.02.1972,183 cm 152 kg,9-6
M16e,Tamakairiki,Kataonami,Tokyo,16.07.1966,183 cm 141 kg,8-7
Y1eHD,Akebono,Azumazeki,U.S.A.,08.05.1969,203 cm 225 kg,0-0-15
O1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,191 cm 190 kg,11-4
O1w,Wakanohana,Futagoyama,Tokyo,20.01.1971,180 cm 127 kg,12-3
O2e,Takanonami,Futagoyama,Aomori,27.10.1971,195 cm 161 kg,12-3
O2w,Takanohana,Futagoyama,Tokyo,12.08.1972,186 cm 141 kg,15-0 Y
S1e,Musoyama,Musashigawa,Ibaraki,14.02.1972,184 cm 164 kg,13-2 JSK
S1w,Takatoriki,Futagoyama,Hyogo,28.09.1967,180 cm 144 kg,8-7
K1e,Mainoumi,Dewanoumi,Aomori,17.02.1968,171 cm 97 kg,2-13
K1w,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,178 cm 126 kg,6-9
M1e,Misugisato,Futagoyama,Shiga,01.07.1962,186 cm 154 kg,6-9
M1w,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 163 kg,7-8
M2e,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 157 kg,9-6
M2w,Kenko,Takadagawa,Osaka,27.06.1967,190 cm 133 kg,4-11
M3e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 113 kg,4-11
M3w,Kotonishiki,Sadogatake,Gunma,08.06.1968,176 cm 139 kg,8-7
M4e,Tomonohana,Tatsunami,Kumamoto,23.06.1964,173 cm 113 kg,4-11
M4w,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,184 cm 140 kg,6-9
M5e,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 130 kg,8-7 S
M5w,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 155 kg,6-9
M6e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,178 cm 146 kg,6-9
M6w,Kasugafuji,Ajigawa,Miyagi,20.02.1966,176 cm 142 kg,6-9
M7e,Kyokudozan,Oshima,Kagoshima,14.10.1964,181 cm 106 kg,8-7
M7w,Kotobeppu,Sadogatake,Oita,17.10.1965,178 cm 183 kg,8-7
M8e,Oginishiki,Dewanoumi,Chiba,08.07.1971,186 cm 135 kg,5-10
M8w,Kirishima,Izutsu,Kagoshima,03.04.1959,186 cm 125 kg,7-8
M9e,Daizen,Nishonoseki,Osaka,14.12.1964,189 cm 148 kg,9-6
M9w,Asanowaka,Wakamatsu,Aichi,11.12.1969,178 cm 146 kg,7-8
M10e,Konishiki,Takasago,U.S.A.,31.12.1963,185 cm 269 kg,8-7
M10w,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,183 cm 145 kg,7-8
M11e,Kiraiho,Takadagawa,Kanagawa,05.01.1966,190 cm 155 kg,7-8
M11w,Mitoizumi,Takasago,Ibaraki,02.09.1962,193 cm 186 kg,7-8
M12e,Kotofuji,Sadogatake,Chiba,28.10.1964,191 cm 141 kg,4-11
M12w,Tokitsunada,Tokitsukaze,Tokushima,02.08.1969,188 cm 174 kg,8-7
M13e,Daishoho,Tatsunami,Hokkaido,07.05.1967,187 cm 140 kg,8-7
M13w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,175 cm 139 kg,11-4
M14e,Kotogaume,Sadogatake,Toyama,05.10.1963,180 cm 180 kg,5-10
M14w,Daishi,Oshiogawa,Ibaraki,23.08.1968,181 cm 155 kg,9-6
M15e,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,187 cm 194 kg,8-7
M15w,Minatofuji,Minato,Gunma,06.07.1968,186 cm 157 kg,8-7
M16e,Wakanoyama,Musashigawa,Wakayama,12.05.1972,178 cm 156 kg,7-8
Y1e,Takanohana,Futagoyama,Tokyo,12.08.1972,185 cm 147 kg,15-0 Y
Y1w,Akebono,Azumazeki,U.S.A.,08.05.1969,203 cm 224 kg,12-3 J
O1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,190 cm 198 kg,10-5
O1w,Wakanohana,Futagoyama,Tokyo,20.01.1971,180 cm 133 kg,10-5
O2e,Takanonami,Futagoyama,Aomori,27.10.1971,197 cm 165 kg,8-7
S1e,Musoyama,Musashigawa,Ibaraki,14.02.1972,184 cm 163 kg,8-7
S1w,Kaio,Tomozuna,Fukuoka,24.07.1972,185 cm 163 kg,11-4 S
K1e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,190 cm 170 kg,4-11
K1w,Kenko,Takadagawa,Osaka,27.06.1967,191 cm 140 kg,6-9
K2w,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 144 kg,10-5 G
M1e,Takatoriki,Futagoyama,Hyogo,28.09.1967,180 cm 145 kg,8-7
M1w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 137 kg,9-6 K
M2e,Minatofuji,Minato,Gunma,06.07.1968,186 cm 161 kg,5-10
M2w,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,179 cm 131 kg,3-12
M3e,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 143 kg,4-11
M3w,Asanowaka,Wakamatsu,Aichi,11.12.1969,175 cm 149 kg,4-11
M4e,Wakashoyo,Futagoyama,Tokyo,08.03.1966,180 cm 169 kg,7-8
M4w,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 159 kg,6-9
M5e,Konishiki,Takasago,U.S.A.,31.12.1963,183 cm 273 kg,5-10
M5w,Kirishima,Izutsu,Kagoshima,03.04.1959,186 cm 124 kg,4-11
M6e,Oginishiki,Dewanoumi,Chiba,08.07.1971,184 cm 140 kg,5-10
M6w,Kotobeppu,Sadogatake,Oita,17.10.1965,178 cm 193 kg,6-9
M7e,Asahiyutaka,Oshima,Aichi,10.09.1968,191 cm 143 kg,7-8
M7w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,174 cm 154 kg,0-0-15
M8e,Tosanoumi,Isenoumi,Kochi,16.02.1972,185 cm 131 kg,11-4 K
M8w,Tochinowaka,Kasugano,Wakayama,22.05.1962,189 cm 160 kg,8-7
M9e,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 192 kg,8-7
M9w,Terao,Izutsu,Kagoshima,02.02.1963,186 cm 114 kg,8-7
M10e,Daishi,Oshiogawa,Ibaraki,23.08.1968,181 cm 171 kg,8-7
M10w,Daishoho,Tatsunami,Hokkaido,07.05.1967,187 cm 144 kg,6-9
M11e,Naminohana,Futagoyama,Aomori,19.03.1969,179 cm 135 kg,8-7
M11w,Mainoumi,Dewanoumi,Aomori,17.02.1968,170 cm 98 kg,8-7
M12e,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,183 cm 145 kg,8-7
M12w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 145 kg,2-13
M13e,Asanosho,Wakamatsu,Kanagawa,23.12.1969,184 cm 142 kg,8-7
M13w,Kasugafuji,Ajigawa,Miyagi,20.02.1966,177 cm 137 kg,8-7
M14e,Kyokudozan,Oshima,Kagoshima,14.10.1964,182 cm 105 kg,9-6
M14w,Kiraiho,Takadagawa,Kanagawa,05.01.1966,189 cm 159 kg,8-7
M15e,Tokitsunada,Tokitsukaze,Tokushima,02.08.1969,187 cm 173 kg,6-9
M15w,Tomonohana,Tatsunami,Kumamoto,23.06.1964,175 cm 114 kg,9-6
Y1e,Takanohana,Futagoyama,Tokyo,12.08.1972,186 cm 147 kg,15-0 Y
Y1w,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 218.5 kg,10-5
O1e,Takanonami,Futagoyama,Aomori,27.10.1971,195 cm 166 kg,9-6
O1w,Wakanohana,Futagoyama,Tokyo,20.01.1971,179.5 cm 133.5 kg,11-4 J
O2e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,192 cm 206 kg,11-4 J
S1e,Kaio,Tomozuna,Fukuoka,24.07.1972,185 cm 151 kg,9-6
S1w,Takatoriki,Futagoyama,Hyogo,28.09.1967,180 cm 144 kg,11-4 JK
K1e,Musoyama,Musashigawa,Ibaraki,14.02.1972,183.6 cm 163.5 kg,7-8
K1w,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 165.5 kg,4-11
K2w,Kotonishiki,Sadogatake,Gunma,08.06.1968,176 cm 134.5 kg,10-5 G
M1e,Asahiyutaka,Oshima,Aichi,10.09.1968,191 cm 145 kg,9-6 K
M1w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,176 cm 153.5 kg,7-8
M2e,Kenko,Takadagawa,Osaka,27.06.1967,189.5 cm 145.5 kg,4-11
M2w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 133.5 kg,4-11
M3e,Tamakasuga,Kataonami,Ehime,07.01.1972,182 cm 144.5 kg,6-9
M3w,Kotobeppu,Sadogatake,Oita,17.10.1965,177 cm 178.5 kg,3-12
M4e,Konishiki,Takasago,U.S.A.,31.12.1963,185 cm 285 kg,4-11
M4w,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,183 cm 143.5 kg,4-11
M5e,Asanowaka,Wakamatsu,Aichi,11.12.1969,176 cm 147.5 kg,4-11
M5w,Daishoho,Tatsunami,Hokkaido,07.05.1967,188.5 cm 143 kg,8-7
M6e,Aogiyama,Tokitsukaze,Shiga,18.02.1970,181.5 cm 148 kg,6-9
M6w,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 141 kg,8-7
M7e,Minatofuji,Minato,Gunma,06.07.1968,186.5 cm 161.5 kg,6-9
M7w,Daishi,Oshiogawa,Ibaraki,23.08.1968,182 cm 163.5 kg,6-9
M8e,Mitoizumi,Takasago,Ibaraki,02.09.1962,195 cm 190.5 kg,8-7
M8w,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,184 cm 136.5 kg,7-8
M9e,Kyokudozan,Oshima,Kagoshima,14.10.1964,182.5 cm 104.5 kg,6-9
M9w,Rikio,Naruto,Nara,20.12.1972,190.5 cm 147 kg,6-9
M10e,Asanosho,Wakamatsu,Kanagawa,23.12.1969,185 cm 134 kg,8-7
M10w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 114 kg,9-6
M11e,Oginishiki,Dewanoumi,Chiba,08.07.1971,185.5 cm 139.5 kg,9-6
M11w,Naminohana,Futagoyama,Aomori,19.03.1969,178 cm 130 kg,7-8
M12e,Ganyu,Kitanoumi,Hyogo,06.08.1970,185 cm 170.5 kg,8-7
M12w,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,179 cm 130.5 kg,9-6
M13e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 161.5 kg,8-7
M13w,Kotoryu,Sadogatake,Chiba,02.03.1972,183 cm 137 kg,8-7
M14e,Misugisato,Futagoyama,Shiga,01.07.1962,185.3 cm 157.5 kg,7-8
M14w,Shikishima,Tatsutagawa,Chiba,15.12.1970,184 cm 181.5 kg,8-7
M15e,Kyokushuzan,Oshima,Mongolia,08.03.1973,182 cm 118.5 kg,9-6
M15w,Daihisho,Asahiyama,Osaka,30.08.1973,195 cm 175.5 kg,8-7
Y1e,Takanohana,Futagoyama,Tokyo,12.08.1972,185 cm 157 kg,13-2 Y
Y1w,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 226 kg,9-6
O1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,191 cm 202 kg,13-2 D
O1w,Takanonami,Futagoyama,Aomori,27.10.1971,197 cm 170 kg,12-3
O2e,Wakanohana,Futagoyama,Tokyo,20.01.1971,179 cm 127 kg,12-3
S1e,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 153 kg,5-10
S1w,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180 cm 141 kg,10-5 G
S2w,Takatoriki,Futagoyama,Hyogo,28.09.1967,181 cm 146 kg,9-6
K1e,Musoyama,Musashigawa,Ibaraki,14.02.1972,183 cm 167 kg,0-3-12
K1w,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 156 kg,3-8-4
K2w,Tamakasuga,Kataonami,Ehime,07.01.1972,184 cm 150 kg,6-9
M1e,Dejima,Musashigawa,Ishikawa,21.03.1974,179 cm 148 kg,11-4 GS
M1w,Ganyu,Kitanoumi,Hyogo,06.08.1970,184 cm 173 kg,3-12
M2e,Tochinonada,Kasugano,Ishikawa,26.02.1974,186 cm 160 kg,9-6 K
M2w,Konishiki,Takasago,U.S.A.,31.12.1963,184 cm 275 kg,0-11-4
M3e,Oginishiki,Dewanoumi,Chiba,08.07.1971,185 cm 137 kg,0-0-15
M3w,Kyokushuzan,Oshima,Mongolia,08.03.1973,182 cm 123 kg,3-12
M4e,Aogiyama,Tokitsukaze,Shiga,18.02.1970,182 cm 147 kg,3-12
M4w,Rikio,Naruto,Nara,20.12.1972,191 cm 153 kg,0-0-15
M5e,Akinoshima,Futagoyama,Hiroshima,16.03.1967,175 cm 154 kg,8-7
M5w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 134 kg,6-9
M6e,Mitoizumi,Takasago,Ibaraki,02.09.1962,193 cm 180 kg,5-10
M6w,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 174 kg,6-9
M7e,Shikishima,Tatsutagawa,Chiba,15.12.1970,183 cm 183 kg,6-9
M7w,Asahiyutaka,Oshima,Aichi,10.09.1968,190 cm 135 kg,8-7
M8e,Asanosho,Wakamatsu,Kanagawa,23.12.1969,185 cm 147 kg,4-7-4
M8w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 116 kg,7-8
M9e,Minatofuji,Minato,Gunma,06.07.1968,185 cm 164 kg,7-8
M9w,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 138 kg,8-7
M10e,Asanowaka,Wakamatsu,Aichi,11.12.1969,177 cm 145 kg,7-8
M10w,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,178 cm 127 kg,9-6
M11e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 162 kg,8-7
M11w,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 150 kg,8-7
M12e,Kotoryu,Sadogatake,Chiba,02.03.1972,184 cm 136 kg,7-8
M12w,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 145 kg,8-7
M13e,Wakanojo,Magaki,Okinawa,13.04.1973,192 cm 150 kg,8-7
M13w,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,187 cm 199 kg,7-8
M14e,Mainoumi,Dewanoumi,Aomori,17.02.1968,171 cm 99 kg,8-7
M14w,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,182 cm 143 kg,8-7
M15e,Akinoshu,Izutsu,Hiroshima,17.01.1969,179 cm 121 kg,8-7
Y1e,Takanohana,Futagoyama,Tokyo,12.08.1972,185 cm 154 kg,13-2 Y
Y1w,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 227 kg,10-5
Y2e,Wakanohana,Futagoyama,Tokyo,20.01.1971,181 cm 131 kg,12-3 J
O1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,191 cm 215 kg,11-4
O1w,Takanonami,Futagoyama,Aomori,27.10.1971,197 cm 175 kg,10-5
S1e,Chiyotaikai,Kokonoe,Oita,29.04.1976,181 cm 160 kg,9-6 G
S1w,Takatoriki,Futagoyama,Hyogo,28.09.1967,181 cm 146 kg,8-7
K1e,Musoyama,Musashigawa,Ibaraki,14.02.1972,186 cm 169 kg,8-7
K1w,Dejima,Musashigawa,Ishikawa,21.03.1974,179 cm 161 kg,8-7
M1e,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 155 kg,7-8
M1w,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180 cm 149 kg,8-7
M2e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,191 cm 175 kg,9-6 S
M2w,Minatofuji,Minato,Gunma,06.07.1968,187 cm 168 kg,3-12
M3e,Asahiyutaka,Oshima,Aichi,10.09.1968,190 cm 132 kg,3-12
M3w,Tamakasuga,Kataonami,Ehime,07.01.1972,183 cm 153 kg,6-9
M4e,Aogiyama,Tokitsukaze,Shiga,18.02.1970,181 cm 149 kg,5-10
M4w,Wakanosato,Naruto,Aomori,10.07.1976,185 cm 158 kg,6-9
M5e,Kyokushuzan,Oshima,Mongolia,08.03.1973,182 cm 133 kg,4-11
M5w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,175 cm 153 kg,0-0-15
M6e,Tochinonada,Kasugano,Ishikawa,26.02.1974,188 cm 170 kg,7-8
M6w,Kotoryu,Sadogatake,Hyogo,02.03.1972,185 cm 144 kg,5-10
M7e,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 136 kg,5-10
M7w,Shikishima,Tatsutagawa,Chiba,15.12.1970,183 cm 185 kg,0-0-15
M8e,Mitoizumi,Takasago,Ibaraki,02.09.1962,193 cm 175 kg,5-10
M8w,Oginishiki,Dewanoumi,Chiba,08.07.1971,184 cm 141 kg,0-0-15
M9e,Tosanoumi,Isenoumi,Kochi,16.02.1972,187 cm 158 kg,0-0-15
M9w,Gojoro,Magaki,Miyagi,18.08.1973,190 cm 147 kg,6-9
M10e,Kaiho,Hakkaku,Aomori,17.04.1973,177 cm 122 kg,8-7
M10w,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 147 kg,9-6
M11e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 162 kg,8-7
M11w,Ganyu,Kitanoumi,Hyogo,06.08.1970,184 cm 172 kg,8-7
M12e,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,179 cm 123 kg,8-7
M12w,Asanowaka,Wakamatsu,Aichi,11.12.1969,176 cm 140 kg,7-8
M13e,Wakanojo,Magaki,Okinawa,13.04.1973,193 cm 154 kg,8-7
M13w,Asanosho,Wakamatsu,Kanagawa,23.12.1969,185 cm 143 kg,8-7
M14e,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 137 kg,4-11
M14w,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,185 cm 128 kg,8-7
M15e,Toki,Takasago,Chiba,04.07.1974,188 cm 161 kg,10-5
M15w,Akinoshu,Izutsu,Hiroshima,17.01.1969,179 cm 117 kg,8-7
M16e,Terao,Izutsu,Kagoshima,02.02.1963,186 cm 115 kg,9-6
Y1e,Akebono,Azumazeki,U.S.A.,08.05.1969,203.5 cm 232 kg,2-2-11
Y1w,Musashimaru,Musashigawa,U.S.A.,02.05.1971,191.6 cm 224 kg,12-3 Y
Y2e,Takanohana,Futagoyama,Tokyo,12.08.1972,185.3 cm 158 kg,0-3-12
Y2w,Wakanohana,Futagoyama,Tokyo,20.01.1971,178.5 cm 124.5 kg,7-8
O1e,Chiyotaikai,Kokonoe,Oita,29.04.1976,181.5 cm 158 kg,10-5
O1w,Takanonami,Futagoyama,Aomori,27.10.1971,196.2 cm 168.5 kg,3-4-8
O2e,Dejima,Musashigawa,Ishikawa,21.03.1974,180 cm 153 kg,10-5
S1e,Kaio,Tomozuna,Fukuoka,24.07.1972,184.5 cm 165.5 kg,9-6
S1w,Tosanoumi,Isenoumi,Kochi,16.02.1972,186 cm 162 kg,7-8
K1e,Kotonishiki,Sadogatake,Gunma,08.06.1968,175.5 cm 134.5 kg,5-10
K1w,Musoyama,Musashigawa,Ibaraki,14.02.1972,184 cm 167 kg,8-7
M1e,Tochiazuma,Tamanoi,Tokyo,09.11.1976,180.4 cm 145 kg,10-5 S
M1w,Tamakasuga,Kataonami,Ehime,07.01.1972,183 cm 150 kg,8-7
M2e,Kyokushuzan,Oshima,Mongolia,08.03.1973,181.5 cm 137 kg,7-8
M2w,Asanosho,Wakamatsu,Kanagawa,23.12.1969,184.5 cm 144.5 kg,7-8
M3e,Toki,Takasago,Chiba,04.07.1974,189 cm 167 kg,6-9
M3w,Akinoshima,Futagoyama,Hiroshima,16.03.1967,175 cm 154.5 kg,11-4 JGK
M4e,Shikishima,Tatsutagawa,Chiba,15.12.1970,183.5 cm 184.5 kg,3-12
M4w,Kotonowaka,Sadogatake,Yamagata,15.05.1968,190.5 cm 177 kg,7-8
M5e,Miyabiyama,Musashigawa,Ibaraki,28.07.1977,187.7 cm 171 kg,10-5
M5w,Minatofuji,Minato,Gunma,06.07.1968,187 cm 169.5 kg,6-9
M6e,Chiyotenzan,Kokonoe,Osaka,06.02.1976,183.7 cm 146 kg,6-9
M6w,Wakanosato,Naruto,Aomori,10.07.1976,185 cm 155.5 kg,6-9
M7e,Takatoriki,Futagoyama,Hyogo,28.09.1967,180.5 cm 152 kg,9-6
M7w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111.5 kg,8-7
M8e,Tochinonada,Kasugano,Ishikawa,26.02.1974,188 cm 164 kg,5-10
M8w,Aogiyama,Tokitsukaze,Shiga,18.02.1970,181.5 cm 153 kg,8-7
M9e,Kaiho,Hakkaku,Aomori,17.04.1973,178 cm 122 kg,7-8
M9w,Ganyu,Kitanoumi,Hyogo,06.08.1970,185 cm 172.5 kg,5-10
M10e,Tokitsuumi,Tokitsukaze,Nagasaki,08.11.1973,184 cm 127 kg,7-8
M10w,Kotoryu,Sadogatake,Hyogo,02.03.1972,183 cm 146 kg,8-7
M11e,Wakanoyama,Musashigawa,Wakayama,12.05.1972,177 cm 158 kg,9-6
M11w,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 148 kg,8-7
M12e,Kyokutenho,Oshima,Mongolia,13.09.1974,191 cm 141.5 kg,8-7
M12w,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,178 cm 119.5 kg,8-7
