Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M11w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181 cm 105 kg,9-6
M12e,Teruzakura,Isegahama,Osaka,05.12.1947,183.5 cm 114 kg,9-6
Y1e,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,181 cm 133 kg,9-6
O1e,Kotozakura,Sadogatake,Tottori,26.11.1940,181 cm 147 kg,10-5
O1w,Kiyokuni,Isegahama,Akita,20.11.1941,182 cm 133 kg,10-5
O2eHD,Maenoyama,Takasago,Osaka,09.03.1945,185 cm 130 kg,6-7-2
O2wHD,Daikirin,Nishonoseki,Saga,20.06.1942,180 cm 140 kg,10-5
S1e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,182 cm 126 kg,12-3 YK
S1w,Wajima,Hanakago,Ishikawa,11.01.1948,185 cm 112 kg,9-6
S2wHD,Mienoumi,Dewanoumi,Mie,04.02.1948,181 cm 130 kg,8-7
K1e,Tochiazuma,Kasugano,Fukushima,03.09.1944,174 cm 113 kg,3-9-3
K1w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,180 cm 135 kg,8-7
M1e,Nishikinada,Izutsu,Kagoshima,03.01.1950,178 cm 148 kg,5-10
M1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,10-5
M2e,Yoshioyama,Mihogaseki,Kumamoto,20.05.1949,184 cm 130 kg,6-9
M2w,Fujizakura,Takasago,Yamanashi,09.02.1948,177 cm 127 kg,6-9
M3e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 151 kg,7-8
M3w,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 165 kg,6-9
M4e,Wakafutase,Asahiyama,Aichi,20.02.1942,176 cm 146 kg,5-10
M4w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 147 kg,7-8
M5e,Daiyu,Izutsu,Kagoshima,27.05.1940,179 cm 115 kg,7-8
M5w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 106 kg,8-7
M6e,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,177 cm 125 kg,7-8
M6w,Mutsuarashi,Miyagino,Aomori,12.01.1943,177 cm 105 kg,5-7-3
M7e,Shiratayama,Takasago,Kumamoto,25.12.1943,183 cm 100 kg,3-12
M7w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,189 cm 123 kg,12-3 DGS
M8e,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 108 kg,8-7
M8w,Ryuo,Asahiyama,Okinawa,25.02.1945,176.6 cm 121 kg,8-7
M9e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,185 cm 152 kg,8-7
M9w,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 129 kg,7-8
M10e,Katsuhikari,Isegahama,Aichi,09.08.1942,186 cm 107 kg,5-10
M10w,Wakanami,Tatsunami,Ibaraki,01.03.1941,178 cm 100 kg,2-13
M11e,Nagahama,Tokitsukaze,Niigata,22.10.1947,185 cm 127 kg,10-5
M11w,Tochiisami,Kasugano,Aomori,02.10.1947,176 cm 121 kg,8-7
M12e,Daisetsu,Miyagino,Hokkaido,30.11.1944,184 cm 118 kg,4-11
M12w,Kotetsuyama,Asahiyama,Hokkaido,09.07.1942,175 cm 128 kg,9-6
M13e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175 cm 109 kg,10-5
M13w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181 cm 108 kg,6-9
Y1e,Kotozakura,Sadogatake,Tottori,26.11.1940,182 cm 150 kg,11-4
Y1w,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,185 cm 132 kg,14-1 Y
O1e,Wajima,Hanakago,Ishikawa,11.01.1948,185 cm 120 kg,13-2 J
O1w,Daikirin,Nishonoseki,Saga,20.06.1942,181.1 cm 136 kg,3-12
O2eHD,Takanohana,Futagoyama,Aomori,19.02.1950,182.6 cm 104 kg,0-3-12
O2wHD,Kiyokuni,Isegahama,Akita,20.11.1941,182.4 cm 131 kg,9-6
S1e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,189 cm 123 kg,4-11
S1w,Takamiyama,Takasago,U.S.A.,16.06.1944,190 cm 163 kg,4-11
K1e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 144 kg,10-5 S
K1w,Mienoumi,Dewanoumi,Mie,04.02.1948,180.7 cm 128 kg,10-5 G
M1e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.4 cm 147 kg,8-7
M1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,173.5 cm 103 kg,8-7
M2e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,174.3 cm 107 kg,5-10
M2w,Maenoyama,Takasago,Osaka,09.03.1945,186.6 cm 130 kg,7-8
M3e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,177 cm 128 kg,9-6
M3w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.6 cm 104 kg,5-10
M4e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,184 cm 123 kg,7-8
M4w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.2 cm 124 kg,4-11
M5e,Wakafutase,Asahiyama,Aichi,20.02.1942,176.2 cm 142 kg,4-11
M5w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 136 kg,9-6 K
M6e,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,183.5 cm 134 kg,8-7
M6w,Futagodake,Futagoyama,Aomori,15.11.1943,177.9 cm 108 kg,8-7
M7e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,168 cm 128 kg,6-9
M7w,Ryuo,Asahiyama,Okinawa,25.02.1945,177.3 cm 124 kg,8-7
M8e,Mutsuarashi,Miyagino,Aomori,12.01.1943,176.3 cm 105 kg,8-7
M8w,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,180.3 cm 126 kg,6-9
M9e,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 106 kg,8-7
M9w,Wakanoumi,Hanakago,Iwate,25.10.1945,175.2 cm 122 kg,8-7
M10e,Tenryu,Nishonoseki,Fukui,02.02.1950,180 cm 112 kg,9-6
M10w,Owashi,Wakamatsu,Nagano,12.01.1946,190.3 cm 110 kg,9-6
M11e,Iwatora,Kasugano,Kumamoto,27.01.1948,176.9 cm 108 kg,9-6
M11w,Yoshinohana,Dewanoumi,Tokyo,04.09.1943,187.7 cm 172 kg,2-13
M12e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 129 kg,9-6
M12w,Tochiazuma,Kasugano,Fukushima,03.09.1944,177 cm 108 kg,9-6
M13e,Ryoga,Tatsunami,Hokkaido,20.01.1948,176.4 cm 131.5 kg,4-11
M13w,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,179.8 cm 112 kg,8-7
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 117 kg,12-3 Y
Y1w,Kotozakura,Sadogatake,Tottori,26.11.1940,182 cm 149 kg,8-7
Y2eHD,Kitanofuji,Kokonoe,Hokkaido,28.03.1942,185 cm 132 kg,0-0-15
O1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 146 kg,10-5
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,182.6 cm 103 kg,10-5
O2eHD,Daiju,Takashima,Hokkaido,19.03.1950,177.3 cm 148 kg,4-5-6
O2wHD,Daikirin,Nishonoseki,Saga,20.06.1942,181.1 cm 138.5 kg,9-6
S1e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,10-5
S1w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 129 kg,2-13
K1e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.4 cm 143 kg,8-7
K1w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 108 kg,4-11
M1e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175.5 cm 109 kg,4-11
M1w,Takamiyama,Takasago,U.S.A.,16.06.1944,192.2 cm 168 kg,10-5 S
M2e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,184 cm 124 kg,10-5 K
M2w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,186.2 cm 125 kg,7-8
M3e,Wakanoumi,Hanakago,Iwate,25.10.1945,175.2 cm 124 kg,7-8
M3w,Mienoumi,Dewanoumi,Mie,04.02.1948,180.7 cm 125 kg,8-7
M4e,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 99 kg,7-8
M4w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,183.5 cm 131 kg,6-9
M5e,Arase,Hanakago,Kochi,20.06.1949,178 cm 134 kg,7-8
M5w,Tenryu,Nishonoseki,Fukui,02.02.1950,185 cm 112 kg,6-9
M6e,Mutsuarashi,Miyagino,Aomori,12.01.1943,176.3 cm 106 kg,6-9
M6w,Wakajishi,Futagoyama,Aomori,04.05.1948,174 cm 118 kg,8-7
M7e,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 130 kg,8-7
M7w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.6 cm 104 kg,8-7
M8e,Yoshinotani,Dewanoumi,Nagasaki,23.04.1949,176 cm 95 kg,5-10
M8w,Maenoyama,Takasago,Osaka,09.03.1945,187.2 cm 125 kg,0-6-1
M9e,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 111 kg,9-6
M9w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174.5 cm 112 kg,11-4 JG
M10e,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,180 cm 130 kg,8-7
M10w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,168 cm 128 kg,6-9
M11e,Ryuo,Asahiyama,Okinawa,25.02.1945,177.3 cm 128 kg,8-7
M11w,Yoshioyama,Mihogaseki,Kumamoto,20.05.1949,185 cm 131 kg,8-7
M12e,Futagodake,Futagoyama,Aomori,15.11.1943,177.9 cm 112 kg,9-6
M12w,Tokibayama,Tokitsukaze,Ishikawa,05.05.1944,180.3 cm 131 kg,3-12
M13e,Wakamisugi,Futagoyama,Aomori,03.04.1953,186 cm 110 kg,8-7
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,181 cm 150 kg,13-2 D
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,0-4-11
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,13-2 Y
O1w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 130 kg,11-4
S1e,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 111 kg,9-6
S1w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182.5 cm 147 kg,3-12
K1e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 128 kg,8-7 G
K1w,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 115 kg,4-2-9
M1e,Mienoumi,Dewanoumi,Mie,04.02.1948,182 cm 123 kg,11-4 S
M1w,Hasegawa,Sadogatake,Hokkaido,20.07.1944,183 cm 128 kg,6-9
M2e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,8-7
M2w,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,9-6 K
M3e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 130 kg,8-7
M3w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175 cm 105 kg,3-12
M4e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,8-7
M4w,Fukunohana,Dewanoumi,Kumamoto,01.07.1940,182.5 cm 130 kg,6-9
M5e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 165 kg,8-7
M5w,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 113 kg,6-9
M6e,Futagodake,Futagoyama,Aomori,15.11.1943,178 cm 109 kg,5-10
M6w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 115 kg,6-9
M7e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,9-6
M7w,Wakajishi,Futagoyama,Aomori,04.05.1948,175 cm 120 kg,5-10
M8e,Ryuko,Hanakago,Tokyo,09.01.1941,186 cm 132 kg,8-7
M8w,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 130 kg,8-7
M9e,Ryuo,Asahiyama,Okinawa,25.02.1945,176 cm 130 kg,6-9
M9w,Owashi,Wakamatsu,Nagano,12.01.1946,190 cm 115 kg,3-12
M10e,Aobajo,Nishonoseki,Miyagi,14.11.1948,180 cm 130 kg,8-7
M10w,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 125 kg,9-6
M11e,Kotonofuji,Sadogatake,Hokkaido,07.11.1951,183 cm 140 kg,8-7
M11w,Daio,Futagoyama,Toyama,23.06.1949,186 cm 96 kg,8-7
M12e,Onishiki,Dewanoumi,Niigata,11.09.1953,184 cm 150 kg,7-8
M12w,Shiratayama,Takasago,Kumamoto,25.12.1943,187 cm 100 kg,6-9
M13e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 135 kg,8-7
M13w,Taiga,Kimigahama,Kagoshima,03.01.1950,178 cm 140 kg,9-6
M14e,Dairyugawa,Mihogaseki,Hyogo,21.01.1946,178 cm 110 kg,4-11
M14w,Mutsuarashi,Miyagino,Aomori,12.01.1943,177 cm 100 kg,8-7
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,182 cm 150 kg,10-5
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,13-2 Y
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 107 kg,9-6
O1w,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 128 kg,2-6-7
S1e,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 118 kg,13-2 DG
S1w,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 168 kg,7-8
K1e,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 105 kg,10-5 K
K1w,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 145 kg,4-11
M1e,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,5-10
M1w,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,8-7
M2e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,7-8
M2w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 130 kg,6-9
M3e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,186 cm 145 kg,4-11
M3w,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181 cm 132 kg,6-9
M4e,Hasegawa,Sadogatake,Hokkaido,20.07.1944,183 cm 125 kg,6-9
M4w,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 114 kg,9-6
M5e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,8-7
M5w,Tamanofuji,Kataonami,Tochigi,24.11.1949,184 cm 125 kg,5-10
M6e,Taiga,Kimigahama,Kagoshima,03.01.1950,178 cm 140 kg,5-10
M6w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 147 kg,6-9
M7e,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 131 kg,8-7
M7w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,8-7
M8e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 140 kg,6-9
M8w,Aobayama,Kise,Miyagi,03.04.1950,188 cm 120 kg,6-9
M9e,Kotonofuji,Sadogatake,Hokkaido,07.11.1951,183 cm 140 kg,2-13
M9w,Tochiazuma,Kasugano,Fukushima,03.09.1944,178 cm 109 kg,8-7
M10e,Owashi,Wakamatsu,Nagano,12.01.1946,190 cm 115 kg,9-6
M10w,Kongo,Nishonoseki,Hokkaido,18.11.1948,184 cm 116 kg,8-7
M11e,Futagodake,Futagoyama,Aomori,15.11.1943,179 cm 113 kg,8-7
M11w,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175.5 cm 109 kg,12-3 S
M12e,Mutsuarashi,Miyagino,Aomori,12.01.1943,178 cm 100 kg,3-12
M12w,Ryuo,Asahiyama,Okinawa,25.02.1945,176.5 cm 128 kg,5-10
M13e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 125 kg,10-5
M13w,Wakajishi,Futagoyama,Aomori,04.05.1948,175 cm 126 kg,11-4
M14e,Konuma,Kagamiyama,Saitama,14.08.1955,181 cm 130 kg,9-6
M14w,Kaiki,Tomozuna,Aomori,12.06.1952,183 cm 135 kg,10-5
Y1e,Wajima,Hanakago,Ishikawa,11.01.1948,184 cm 125 kg,12-3
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,182 cm 150 kg,15-0 Y
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 107 kg,13-2 J
O1w,Wakamisugi,Futagoyama,Aomori,03.04.1953,187 cm 114 kg,9-6
O2eHD,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,188 cm 128 kg,8-7
O2wHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 128 kg,8-7
O3eHD,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 118 kg,9-6
S1e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 147 kg,8-7
S1w,Arase,Hanakago,Kochi,20.06.1949,178 cm 145 kg,7-8
K1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,5-10
K1w,Takanosato,Futagoyama,Aomori,29.09.1952,183 cm 124 kg,4-11
M1e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,175.5 cm 109 kg,9-6 G
M1w,Washuyama,Dewanoumi,Okayama,02.04.1949,175 cm 105 kg,6-9
M2e,Wakajishi,Futagoyama,Aomori,04.05.1948,175 cm 126 kg,6-9
M2w,Tamanofuji,Kataonami,Tochigi,24.11.1949,184 cm 125 kg,5-10
M3e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 168 kg,6-9
M3w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 138 kg,5-10
M4e,Masudayama,Kasugano,Ishikawa,10.04.1951,188 cm 140 kg,5-10
M4w,Onoumi,Hanakago,Yamagata,05.02.1953,178 cm 123 kg,4-11
M5e,Chiyozakura,Kokonoe,Hokkaido,14.04.1950,182 cm 105 kg,4-11
M5w,Wakanoumi,Hanakago,Iwate,25.10.1945,176 cm 126 kg,6-9
M6e,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 135 kg,9-6
M6w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 140 kg,8-7
M7e,Kaneshiro,Kasugano,Miyazaki,27.02.1953,184 cm 145 kg,11-4 K
M7w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 131 kg,8-7
M8e,Onobori,Oyama,Aichi,16.10.1952,184 cm 115 kg,9-6
M8w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 130 kg,9-6
M9e,Daiju,Takashima,Hokkaido,19.03.1950,177 cm 148 kg,4-11
M9w,Onishiki,Dewanoumi,Niigata,11.09.1953,183 cm 142 kg,3-9-3
M10e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 125 kg,7-8
M10w,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181 cm 132 kg,3-12
M11e,Kaiki,Tomozuna,Aomori,12.06.1952,183 cm 135 kg,10-5
M11w,Haguroiwa,Tatsunami,Miyazaki,30.06.1946,180 cm 125 kg,9-6
M12e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,187 cm 133 kg,9-6
M12w,Kotogatake,Sadogatake,Hokkaido,24.09.1952,188 cm 110 kg,11-4
M13e,Adachi,Kagamiyama,Yamagata,03.09.1952,183 cm 130 kg,5-10
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,180 cm 160 kg,13-2 Y
Y1w,Wajima,Hanakago,Ishikawa,11.01.1948,184.3 cm 126 kg,1-1-13
O1e,Wakamisugi,Futagoyama,Aomori,03.04.1953,187.5 cm 125 kg,13-2 D
O1w,Mienoumi,Dewanoumi,Mie,04.02.1948,180.1 cm 130 kg,8-7
O2eHD,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 116 kg,10-5
O2wHD,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 103 kg,8-7
S1e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 126 kg,8-7
S1w,Arase,Hanakago,Kochi,20.06.1949,177 cm 148 kg,7-8
K1e,Kurama,Tokitsukaze,Shiga,16.12.1952,187 cm 120 kg,8-7 G
K1w,Kaneshiro,Kasugano,Miyazaki,27.02.1953,183.5 cm 132 kg,3-12
M1e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185.5 cm 125 kg,5-10
M1w,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 187 kg,6-9
M2e,Aobayama,Kise,Miyagi,03.04.1950,187 cm 114 kg,5-10
M2w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 137 kg,4-11
M3e,Kotokaze,Sadogatake,Mie,26.04.1957,182 cm 139 kg,6-9
M3w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 145 kg,5-10
M4e,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 134 kg,8-7 S
M4w,Kaiketsu,Hanakago,Yamaguchi,16.02.1948,187.5 cm 126 kg,10-5
M5e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,173.5 cm 114 kg,6-9
M5w,Aobajo,Oshiogawa,Miyagi,14.11.1948,179 cm 144 kg,8-7
M6e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,181.5 cm 109 kg,9-6
M6w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,184.5 cm 127 kg,10-5
M7e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,182.5 cm 135 kg,7-8
M7w,Dewanohana,Dewanoumi,Aomori,13.05.1951,184.5 cm 109 kg,5-10
M8e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181.5 cm 91 kg,8-7
M8w,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 127 kg,7-8
M9e,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,185 cm 150 kg,9-6
M9w,Kaiki,Tomozuna,Aomori,12.06.1952,181 cm 139 kg,7-8
M10e,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 121 kg,9-6
M10w,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 144 kg,8-7
M11e,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 142 kg,9-6
M11w,Ogata,Tokitsukaze,Saga,28.12.1953,190 cm 150 kg,11-4 K
M12e,Kotogatake,Sadogatake,Hokkaido,24.09.1952,186 cm 105 kg,6-9
M12w,Terunoyama,Tatsunami,Chiba,15.02.1955,180.5 cm 135 kg,4-11
M13e,Kotowaka,Sadogatake,Hokkaido,07.04.1954,199 cm 125 kg,6-9
M13w,Wakajishi,Futagoyama,Aomori,04.05.1948,173.5 cm 122 kg,8-7
Y1e,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 165 kg,15-0 Y
Y1w,Wakanohana,Futagoyama,Aomori,03.04.1953,187 cm 123 kg,12-3 J
Y2eHD,Wajima,Hanakago,Ishikawa,11.01.1948,186 cm 129 kg,12-3 J
O1e,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 132 kg,10-5
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,183 cm 105 kg,9-6
O2wHD,Asahikuni,Tatsunami,Hokkaido,25.04.1947,174 cm 117 kg,3-6-6
S1e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185.5 cm 127 kg,4-11
S1w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 140 kg,5-6-4
K1e,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 138 kg,6-9
K1w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 136 kg,6-9
M1e,Asashio,Takasago,Kochi,09.12.1955,180 cm 153 kg,5-10
M1w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181.5 cm 145 kg,8-7 S
M2e,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 128 kg,7-8
M2w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 140 kg,3-12
M3e,Washuyama,Dewanoumi,Okayama,02.04.1949,174 cm 107 kg,1-6-8
M3w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182 cm 110 kg,8-7
M4e,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 129 kg,10-5 K
M4w,Taniarashi,Tokitsukaze,Oita,16.04.1952,181 cm 126 kg,7-8
M5e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 136 kg,10-5
M5w,Kurosegawa,Isegahama,Tokyo,13.05.1951,184 cm 125 kg,6-9
M6e,Aobayama,Kise,Miyagi,03.04.1950,187 cm 120 kg,10-5
M6w,Arase,Hanakago,Kochi,20.06.1949,177.5 cm 148 kg,8-7
M7e,Tamakiyama,Kataonami,Fukuoka,29.04.1951,181.5 cm 132 kg,8-7
M7w,Masudayama,Kasugano,Ishikawa,10.04.1951,186 cm 146 kg,6-9
M8e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 112 kg,5-10
M8w,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 96 kg,2-6-7
M9e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 184 kg,8-7
M9w,Kotowaka,Sadogatake,Hokkaido,07.04.1954,197.5 cm 134 kg,7-8
M10e,Misugiiso,Hanakago,Aomori,11.05.1956,187 cm 117 kg,7-8
M10w,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,184 cm 172 kg,8-7
M11e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,177 cm 145 kg,6-9
M11w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 131 kg,1-2-12
M12e,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,183 cm 132 kg,9-6
M12w,Amanoyama,Tokitsukaze,Saga,28.12.1953,189 cm 172 kg,8-7
M13e,Kitaseumi,Kokonoe,Hokkaido,02.07.1948,173 cm 115 kg,8-7
M13w,Ozutsu,Taiho,Mie,18.04.1956,182.5 cm 130 kg,8-7
Y1e,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 135 kg,1-4-10
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,178.5 cm 165 kg,13-2 Y
Y2eHD,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 129 kg,12-3 J
Y2wHD,Wajima,Hanakago,Ishikawa,11.01.1948,184.5 cm 132 kg,11-4
O1e,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182.5 cm 116 kg,3-5-7
O1w,Takanohana,Futagoyama,Aomori,19.02.1950,182.5 cm 112 kg,10-5
S1e,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 140 kg,6-9
S1w,Arase,Hanakago,Kochi,20.06.1949,176 cm 151 kg,8-7
K1e,Ozutsu,Taiho,Mie,18.04.1956,182.5 cm 135 kg,6-9
K1w,Dewanohana,Dewanoumi,Aomori,13.05.1951,184.5 cm 120 kg,4-11
M1e,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 153 kg,10-5 K
M1w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 148 kg,5-10
M2e,Kurosegawa,Isegahama,Tokyo,13.05.1951,184.5 cm 132 kg,5-10
M2w,Asashio,Takasago,Kochi,09.12.1955,182 cm 173 kg,10-5 S
