Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
M3w,Aobajo,Oshiogawa,Miyagi,14.11.1948,179 cm 141 kg,5-10
M4e,Hoo,Nishonoseki,Aichi,07.12.1956,176.5 cm 134 kg,4-11
M4w,Futatsuryu,Tokitsukaze,Hokkaido,28.02.1950,183 cm 164 kg,5-10
M5e,Misugiiso,Hanakago,Aomori,11.05.1956,187 cm 120 kg,5-10
M5w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 144 kg,5-10
M6e,Aobayama,Kise,Miyagi,03.04.1950,186 cm 130 kg,6-9
M6w,Asashio,Takasago,Kochi,09.12.1955,180 cm 168 kg,7-8
M7e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 104 kg,7-8
M7w,Tochihikari,Kasugano,Miyazaki,27.02.1953,183 cm 140 kg,10-5
M8e,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,183 cm 133 kg,6-9
M8w,Terunoyama,Tatsunami,Chiba,15.02.1955,180 cm 136 kg,7-8
M9e,Kurohimeyama,Tatsunami,Niigata,12.11.1948,181 cm 143 kg,8-7
M9w,Kotowaka,Sadogatake,Hokkaido,07.04.1954,196 cm 138 kg,8-7
M10e,Ozutsu,Taiho,Mie,18.04.1956,181.5 cm 133 kg,8-7
M10w,Washuyama,Dewanoumi,Okayama,02.04.1949,174.5 cm 110 kg,9-6
M11e,Toryu,Mihogaseki,Hyogo,19.12.1958,177.5 cm 139 kg,7-8
M11w,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 133 kg,9-6
M12e,Arase,Hanakago,Kochi,20.06.1949,176 cm 150 kg,10-5
M12w,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 132 kg,8-7
M13e,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185 cm 126 kg,10-5
M13w,Kagetora,Kokonoe,Iwate,21.05.1954,182 cm 115 kg,5-10
Y1e,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 129 kg,13-2 J
Y1w,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,178.5 cm 165 kg,12-3
Y2eHD,Wajima,Hanakago,Ishikawa,11.01.1948,184.5 cm 132 kg,14-1 Y
Y2wHD,Mienoumi,Dewanoumi,Mie,04.02.1948,180.5 cm 135 kg,0-3
O1e,Takanohana,Futagoyama,Aomori,19.02.1950,182.5 cm 112 kg,8-7
O1w,Masuiyama,Mihogaseki,Hyogo,16.11.1948,182.5 cm 116 kg,3-12
S1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,181 cm 110 kg,11-4 G
S1w,Takanosato,Futagoyama,Aomori,29.09.1952,180 cm 123 kg,11-4 S
K1e,Hoo,Nishonoseki,Aichi,07.12.1956,177.5 cm 137 kg,4-11
K1w,Aobayama,Kise,Miyagi,03.04.1950,187 cm 132 kg,6-9
M1e,Washuyama,Dewanoumi,Okayama,02.04.1949,174.5 cm 112 kg,5-10
M1w,Kirinji,Nishonoseki,Chiba,09.03.1953,181.5 cm 145 kg,6-9
M2e,Dewanohana,Dewanoumi,Aomori,13.05.1951,184.5 cm 120 kg,5-10
M2w,Asashio,Takasago,Kochi,09.12.1955,182 cm 173 kg,7-8
M2wHD,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 153 kg,7-8
M3e,Masudayama,Kasugano,Ishikawa,10.04.1951,186 cm 147 kg,9-6 S
M3w,Kurosegawa,Isegahama,Tokyo,13.05.1951,184.5 cm 132 kg,6-9
M4e,Tamanofuji,Kataonami,Tochigi,24.11.1949,185 cm 124 kg,6-9
M4w,Ozutsu,Taiho,Mie,18.04.1956,182.5 cm 135 kg,8-7
M5e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 148 kg,9-6
M5w,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,182.5 cm 135 kg,8-7
M6e,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 190 kg,6-9
M6w,Daijuyama,Futagoyama,Niigata,08.04.1959,180 cm 143 kg,4-11
M7e,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 144 kg,6-9
M7w,Kurohimeyama,Tatsunami,Niigata,12.11.1948,182 cm 145 kg,8-7
M8e,Tochiakagi,Kasugano,Gunma,31.10.1954,180 cm 140 kg,0-0-15
M8w,Yutakayama,Tokitsukaze,Niigata,22.10.1947,185 cm 129 kg,3-12
M9e,Amanoyama,Tokitsukaze,Saga,28.12.1953,190 cm 177 kg,8-7
M9w,Arase,Hanakago,Kochi,20.06.1949,176 cm 151 kg,8-7
M10e,Fujizakura,Takasago,Yamanashi,09.02.1948,177.5 cm 141 kg,8-7
M10w,Kurama,Tokitsukaze,Shiga,16.12.1952,187.5 cm 134 kg,8-7
M11e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 133 kg,8-7
M11w,Toryu,Mihogaseki,Hyogo,19.12.1958,178 cm 145 kg,0-0-15
M12e,Misugiiso,Hanakago,Aomori,11.05.1956,186 cm 123 kg,4-6-5
M12w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181.5 cm 130 kg,11-4 K
M13e,Mitsuruyama,Taiho,Nagasaki,14.08.1955,188.5 cm 120 kg,8-7
Y1e,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 132 kg,0-0-15
Y1wYO,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 164 kg,5-4-6
Y2eHD,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 115 kg,12-3 Y
O1e,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 155 kg,11-4
S1e,Takanosato,Futagoyama,Aomori,29.09.1952,181 cm 144 kg,11-4 K
S1w,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 155 kg,5-10
K1e,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 142 kg,6-9
K1w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 143 kg,7-8
K2wHD,Asashio,Takasago,Kochi,09.12.1955,182 cm 176 kg,12-3 DS
M1e,Washuyama,Dewanoumi,Okayama,02.04.1949,174 cm 111 kg,4-4-7
M1w,Hidanohana,Futagoyama,Gifu,13.12.1953,181 cm 128 kg,5-10
M2e,Banryuyama,Mihogaseki,Hyogo,04.05.1951,178 cm 140 kg,3-12
M2w,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140 kg,4-11
M3e,Onishiki,Dewanoumi,Niigata,11.09.1953,185 cm 145 kg,6-9
M3w,Azumanada,Hanakago,Aomori,11.05.1956,187 cm 123 kg,5-10
M4e,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181 cm 126 kg,10-5 G
M4w,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,187 cm 119 kg,8-7
M5e,Zaonishiki,Kagamiyama,Yamagata,03.09.1952,183 cm 141 kg,7-8
M5w,Tochiakagi,Kasugano,Gunma,31.10.1954,181 cm 135 kg,9-6 K
M6e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 122 kg,10-5
M6w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 141 kg,9-6
M7e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 135 kg,7-8
M7w,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 141 kg,7-8
M8e,Kotochitose,Sadogatake,Hokkaido,22.04.1957,182.5 cm 137 kg,4-11
M8w,Aobayama,Kise,Miyagi,03.04.1950,187 cm 130 kg,2-13
M9e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 146 kg,8-7
M9w,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 140 kg,10-5
M10e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,177 cm 157 kg,0-4-11
M10w,Fujizakura,Takasago,Yamanashi,09.02.1948,178 cm 136 kg,9-6
M11e,Takamiyama,Takasago,U.S.A.,16.06.1944,191 cm 196 kg,9-6
M11w,Hoo,Nishonoseki,Aichi,07.12.1956,178 cm 135 kg,9-6
M12e,Daihi,Oyama,Aichi,16.10.1952,185 cm 126 kg,7-8
M12w,Koboyama,Takashima,Miyagi,15.08.1957,177 cm 131 kg,8-7
M13e,Hachiya,Kasugano,Gifu,16.11.1950,181 cm 107 kg,5-10
M13w,Iwanami,Tatsunami,Chiba,15.02.1955,181 cm 136 kg,5-10
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,182 cm 116 kg,14-1 Y
Y1w,Wakanohana,Futagoyama,Aomori,03.04.1953,186 cm 133 kg,0-0-15
Y2eHD,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 165 kg,9-3-3
O1e,Takanosato,Futagoyama,Aomori,29.09.1952,181 cm 144 kg,10-5
O1w,Kotokaze,Sadogatake,Mie,26.04.1957,183 cm 163 kg,10-5
S1e,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,186.5 cm 121 kg,12-3 JG
S1w,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 149 kg,4-11
K1e,Toryu,Mihogaseki,Hyogo,19.12.1958,179 cm 150 kg,6-9
K1w,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,182.5 cm 138 kg,8-7 S
M1e,Asashio,Takasago,Kochi,09.12.1955,181 cm 181 kg,9-6
M1w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 124 kg,9-6
M2e,Kinoarashi,Oshiogawa,Hokkaido,09.07.1961,184.5 cm 157 kg,7-8
M2w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 144 kg,7-8
M3e,Azumanada,Hanakago,Aomori,11.05.1956,186.5 cm 123 kg,4-11
M3w,Masudayama,Kasugano,Ishikawa,10.04.1951,186.5 cm 150 kg,6-9
M4e,Takamiyama,Takasago,U.S.A.,16.06.1944,190 cm 204 kg,4-11
M4w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 147 kg,6-9
M5e,Hoo,Nishonoseki,Aichi,07.12.1956,178 cm 141 kg,6-9
M5w,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 132 kg,8-7
M6e,Fujizakura,Takasago,Yamanashi,09.02.1948,178.5 cm 140 kg,7-8
M6w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181 cm 131 kg,8-7
M7e,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,176 cm 134 kg,6-9
M7w,Wakanofuji,Kokonoe,Tokyo,29.03.1956,189 cm 143 kg,6-9
M8e,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 117 kg,6-9
M8w,Oshio,Tokitsukaze,Fukuoka,04.01.1948,187 cm 140 kg,10-5 K
M9e,Oyutaka,Tokitsukaze,Niigata,29.03.1955,185.5 cm 156 kg,11-4
M9w,Tochihikari,Kasugano,Miyazaki,27.02.1953,184 cm 139 kg,7-8
M10e,Aobajo,Oshiogawa,Miyagi,14.11.1948,180 cm 147 kg,9-6
M10w,Onishiki,Dewanoumi,Niigata,11.09.1953,184 cm 145 kg,8-7
M11e,Shishiho,Taiho,Nagasaki,14.08.1955,189.5 cm 122 kg,7-8
M11w,Kurosegawa,Isegahama,Tokyo,13.05.1951,184 cm 130 kg,6-9
M12e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 142 kg,11-4
M12w,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 115 kg,4-10-1
M13e,Itai,Onaruto,Oita,21.03.1956,176 cm 132 kg,4-11
M13w,Hidanohana,Futagoyama,Gifu,13.12.1953,182 cm 135 kg,5-10
M14e,Saisu,Isegahama,Fukushima,16.08.1956,188 cm 129 kg,8-7
M14w,Shinko,Isegahama,Yamagata,02.01.1950,188 cm 134 kg,3-12
Y1e,Takanosato,Futagoyama,Aomori,29.09.1952,182 cm 148 kg,13-2 J
Y1w,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 117 kg,14-1 Y
Y2eHD,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 166 kg,11-4
O1e,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 123 kg,11-4
O1w,Kotokaze,Sadogatake,Mie,26.04.1957,184 cm 168 kg,11-4
O2eHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 139 kg,11-4
O2wHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 183 kg,0-0-15
S1e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 147 kg,4-11
S1w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,176 cm 134 kg,5-10
K1e,Sadanoumi,Dewanoumi,Osaka,19.07.1956,181 cm 131 kg,5-10
K1w,Asahifuji,Oshima,Aomori,06.07.1960,187 cm 138 kg,6-9
M1e,Fujizakura,Takasago,Yamanashi,09.02.1948,180 cm 139 kg,4-11
M1w,Itai,Onaruto,Oita,21.03.1956,176 cm 129 kg,5-10
M2e,Saisu,Isegahama,Fukushima,16.08.1956,188 cm 129 kg,5-10
M2w,Tochitsurugi,Kasugano,Aichi,26.04.1955,170 cm 113 kg,5-10
M3e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 156 kg,10-5 S
M3w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 144 kg,4-11
M4e,Tochihikari,Kasugano,Miyazaki,27.02.1953,185 cm 142 kg,4-11
M4w,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 137 kg,6-9
M5e,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 152 kg,8-7
M5w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185 cm 125 kg,7-8
M6e,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 149 kg,8-7
M6w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 154 kg,8-7
M7e,Hoshi,Kokonoe,Hokkaido,22.06.1963,180 cm 122 kg,9-6 K
M7w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 135 kg,10-5 G
M8e,Hidanohana,Futagoyama,Gifu,13.12.1953,182 cm 140 kg,8-7
M8w,Oyutaka,Tokitsukaze,Niigata,29.03.1955,187 cm 160 kg,8-7
M9e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 116 kg,9-6
M9w,Amanoyama,Tokitsukaze,Saga,28.12.1953,190 cm 179 kg,5-10
M10e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 142 kg,10-5
M10w,Daijuyama,Futagoyama,Niigata,08.04.1959,181 cm 148 kg,10-5
M11e,Takamiyama,Takasago,U.S.A.,16.06.1944,192 cm 205 kg,8-5-2
M11w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 122 kg,8-7
M12e,Oshio,Tokitsukaze,Fukuoka,04.01.1948,186 cm 143 kg,6-9
M12w,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 117 kg,3-12
M13e,Onishiki,Dewanoumi,Niigata,11.09.1953,186 cm 145 kg,4-11
M13w,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 150 kg,4-7-4
Y1e,Takanosato,Futagoyama,Aomori,29.09.1952,181.5 cm 152 kg,0-3-12
Y1w,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 121 kg,14-1 Y
Y2eHD,Kitanoumi,Mihogaseki,Hokkaido,16.05.1953,179 cm 170 kg,3-4-8
O1e,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 122 kg,11-4 J
O1w,Asashio,Takasago,Kochi,09.12.1955,183 cm 183 kg,10-5
O2eHD,Kotokaze,Sadogatake,Mie,26.04.1957,183.5 cm 169 kg,10-5
O2wHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 145 kg,8-7
S1e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 173 kg,8-7
S1w,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 210 kg,5-6-4
K1e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 146 kg,5-10
K1w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137 kg,6-9
M1e,Hoshi,Kokonoe,Hokkaido,22.06.1963,181 cm 137 kg,9-6 G
M1w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 122 kg,4-11
M2e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140 kg,6-9
M2w,Onishiki,Dewanoumi,Niigata,11.09.1953,185.5 cm 141 kg,3-12
M3e,Hidanohana,Futagoyama,Gifu,13.12.1953,181.5 cm 137 kg,3-12
M3w,Kitao,Tatsunami,Mie,12.08.1963,198.5 cm 143 kg,8-7 S
M4e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 120 kg,6-9
M4w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 153 kg,6-9
M5e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 132 kg,11-4 JK
M5w,Masudayama,Kasugano,Ishikawa,10.04.1951,187 cm 152 kg,6-9
M6e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 142 kg,7-8
M6w,Hachiya,Kasugano,Gifu,16.11.1950,180 cm 108 kg,6-9
M7e,Tochitsurugi,Kasugano,Aichi,26.04.1955,170 cm 109 kg,6-9
M7w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 125 kg,8-7
M8e,Itai,Onaruto,Oita,21.03.1956,176 cm 132 kg,8-7
M8w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 131 kg,9-6
M9e,Daijuyama,Futagoyama,Niigata,08.04.1959,181 cm 160 kg,8-7
M9w,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 117 kg,8-7
M10e,Jingaku,Izutsu,Kagoshima,24.12.1959,190 cm 131 kg,8-7
M10w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,9-6
M11e,Hoo,Nishonoseki,Aichi,07.12.1956,180 cm 148 kg,8-7
M11w,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 147 kg,10-5
M12e,Tochiakagi,Kasugano,Gunma,31.10.1954,182 cm 126 kg,6-9
M12w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 145 kg,8-7
M13e,Mitoizumi,Takasago,Ibaraki,02.09.1962,192 cm 151 kg,8-7
M13w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 150 kg,8-7
M14e,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 137 kg,6-9
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 122.5 kg,14-1 Y
Y1w,Takanosato,Futagoyama,Aomori,29.09.1952,181.5 cm 158.5 kg,1-4-10
O1e,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 199 kg,11-4
O1w,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 149 kg,12-3 J
O2eHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 181.5 kg,9-6
O2wHD,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 125 kg,3-12
S1e,Kitao,Tatsunami,Mie,12.08.1963,199 cm 151 kg,12-3 JS
S1w,Hoshi,Kokonoe,Hokkaido,22.06.1963,181 cm 140 kg,9-6 G
K1e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 135.5 kg,8-7
K1w,Kotogaume,Sadogatake,Toyama,05.10.1963,178.5 cm 160 kg,7-8
M1e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 130 kg,6-9
M1w,Onishiki,Dewanoumi,Niigata,11.09.1953,182.5 cm 142.5 kg,4-11
M2e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 146.5 kg,5-10
M2w,Itai,Onaruto,Oita,21.03.1956,176 cm 135 kg,3-8-4
M3e,Hananoumi,Hanakago,Akita,06.12.1960,181 cm 134.5 kg,5-10
M3w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 126 kg,5-10
M4e,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 146.5 kg,5-10
M4w,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 119 kg,6-9
M5e,Fujinokawa,Isenoumi,Aichi,20.08.1960,193 cm 150 kg,5-10
M5w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,7-8
M6e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 125 kg,9-6
M6w,Aobajo,Oshiogawa,Miyagi,14.11.1948,181 cm 152 kg,6-9
M7e,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,6-9
M7w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 132 kg,9-6
M8e,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 149 kg,8-7
M8w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 148.5 kg,9-6
M9e,Jingaku,Izutsu,Kagoshima,24.12.1959,188 cm 142 kg,8-7
M9w,Konishiki,Takasago,U.S.A.,31.12.1963,186 cm 230 kg,11-4 K
M10e,Kotokaze,Sadogatake,Mie,26.04.1957,183.5 cm 173 kg,0-4
M10w,Misugiiso,Hanakago,Aomori,11.05.1956,187 cm 121 kg,8-7
M11e,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137.5 kg,8-7
M11w,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 159 kg,8-7
M12e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 161 kg,8-7
M12w,Tochitsurugi,Kasugano,Aichi,26.04.1955,170.5 cm 116 kg,9-6
M13e,Hidanohana,Futagoyama,Gifu,13.12.1953,182 cm 135 kg,10-5
M13w,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140.5 kg,9-6
M14e,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 122 kg,9-6
M14w,Maenoshin,Takadagawa,Fukuoka,17.04.1961,184 cm 141 kg,8-7
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 125 kg,13-2 Y
Y1w,Futahaguro,Tatsunami,Mie,12.08.1963,199 cm 151 kg,12-3 J
O1e,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 140 kg,8-7
O1w,Asashio,Takasago,Kochi,09.12.1955,183 cm 181.5 kg,8-7
O2eHD,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 199 kg,10-5
O2wHD,Wakashimazu,Futagoyama,Kagoshima,12.01.1957,188 cm 125 kg,8-7
O3eHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 149 kg,9-6
S1e,Kotogaume,Sadogatake,Toyama,05.10.1963,178.5 cm 160 kg,6-9
S1w,Konishiki,Takasago,U.S.A.,31.12.1963,186 cm 230 kg,10-5 S
K1e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 130 kg,5-10
K1w,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 135.5 kg,7-8
M1e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,6-9
M1w,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 126 kg,5-10
M2e,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 159 kg,5-10
M2w,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 122 kg,5-10
M3e,Itai,Onaruto,Oita,21.03.1956,176 cm 135 kg,5-10
M3w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 132 kg,3-12
M4e,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 142 kg,8-7
M4w,Koryu,Miyagino,Tokushima,12.09.1961,174 cm 120 kg,6-9
M5e,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 134.5 kg,7-8
M5w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 125 kg,10-5
M6e,Sasshunada,Izutsu,Kagoshima,07.06.1957,182 cm 150 kg,6-9
M6w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137.5 kg,6-9
M7e,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 119 kg,12-3 JG
M7w,Mitoizumi,Takasago,Ibaraki,02.09.1962,192 cm 170.5 kg,0-0-15
M8e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 148.5 kg,8-7
M8w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 149 kg,8-7
M9e,Jingaku,Izutsu,Kagoshima,24.12.1959,188 cm 142 kg,8-7
M9w,Takanofuji,Kokonoe,Tokyo,09.10.1963,191 cm 135 kg,8-7
M10e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 146.5 kg,10-5
M10w,Tochitsurugi,Kasugano,Aichi,26.04.1955,170.5 cm 116 kg,8-7
M11e,Onishiki,Dewanoumi,Niigata,11.09.1953,182.5 cm 142.5 kg,6-9
M11w,Fujinokawa,Isenoumi,Aichi,20.08.1960,193 cm 150 kg,3-12
M12e,Kirinishiki,Kagamiyama,Gunma,31.08.1962,186 cm 160 kg,9-6
M12w,Kaiki,Tomozuna,Aomori,12.06.1952,182 cm 148 kg,3-12
M13e,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,8-7
M13w,Masurao,Oshiogawa,Fukuoka,27.06.1961,188 cm 116 kg,11-4 K
M14e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 161 kg,7-8
Y1e,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 140 kg,13-2 J
Y1w,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 199 kg,8-7
Y2eHD,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 124 kg,15-0 Y
Y2wHD,Futahaguro,Tatsunami,Mie,12.08.1963,199 cm 151 kg,13-2 J
O1e,Konishiki,Takasago,U.S.A.,31.12.1963,186 cm 230 kg,8-7
O1w,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 135.5 kg,11-4
O2eHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 181.5 kg,8-7
O2wHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 149 kg,9-6
S1e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 134 kg,5-10
S1w,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 130 kg,8-7 S
K1e,Jingaku,Izutsu,Kagoshima,24.12.1959,188 cm 142 kg,2-13
K1w,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 122 kg,3-12
M1e,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 161 kg,3-12
M1w,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 159 kg,3-12
M2e,Itai,Onaruto,Oita,21.03.1956,176 cm 135 kg,4-11
M2w,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 134.5 kg,6-9
M3e,Kotogaume,Sadogatake,Toyama,05.10.1963,178.5 cm 160 kg,5-10
M3w,Kirinishiki,Kagamiyama,Gunma,31.08.1962,186 cm 160 kg,7-8
M4e,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,6-9
M4w,Maenoshin,Takadagawa,Fukuoka,17.04.1961,184 cm 141 kg,6-9
M5e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 125 kg,6-9
M5w,Sasshunada,Izutsu,Kagoshima,07.06.1957,182 cm 150 kg,7-8
M6e,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 142 kg,10-5 G
M6w,Fujinoshin,Kokonoe,Chiba,06.11.1960,180 cm 131 kg,8-7
M7e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 146.5 kg,9-6
M7w,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 119 kg,7-8
M8e,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,183 cm 164 kg,10-5
