Qual.,Player,Team,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS
0,Brittney Mendoza,Delaware,2B,0.336,0.409,0.545,0.954,45,164,143,31,48,13,1,5,33,2,17,14,6,0
0,Brook Mitchell,Army,CF,0.239,0.283,0.265,0.549,49,122,113,14,27,3,0,0,3,0,7,19,5,3
0,Brooke Diaz,Louisiana Tech,C,0.292,0.388,0.478,0.867,54,189,161,18,47,9,0,7,39,10,16,23,2,0
0,Brooke Dye,Stony Brook,3B,0.183,0.261,0.26,0.52,41,121,104,14,19,2,0,2,12,4,7,32,3,2
0,Brooke Glanden,Delaware,1B,0.324,0.385,0.581,0.966,45,169,148,24,48,11,0,9,38,2,15,16,0,1
0,Brooke Johnson,DePaul,1B,0.389,0.51,0.745,1.255,53,200,157,40,61,15,1,13,52,4,37,31,3,1
0,Brooke Pfefferle,Austin Peay,SS,0.343,0.402,0.503,0.905,53,190,169,29,58,10,1,5,34,5,13,6,2,0
0,Brooke Rice,Ohio,C,0.287,0.399,0.543,0.941,48,154,129,16,37,9,0,8,26,5,19,51,2,0
0,Brooke Wilmes,Missouri,CF,0.317,0.405,0.591,0.996,60,218,186,41,59,7,1,14,34,7,21,23,4,2
0,Brooklyn Weisgram,Montana,RF,0.273,0.348,0.488,0.835,46,140,121,21,33,8,0,6,22,8,7,29,1,0
0,Brooklyn Whitt,Kent State,CF,0.264,0.358,0.318,0.676,44,152,129,27,34,5,1,0,8,2,17,17,8,2
0,Brooklynn Brewington,Western Carolina,LF,0.294,0.368,0.347,0.715,53,191,170,30,50,5,2,0,15,2,18,35,32,7
0,Brylee Hage,Western Kentucky,CF,0.35,0.414,0.494,0.908,51,181,160,37,56,12,4,1,19,1,18,19,17,1
0,Brylie St. Clair,Mississippi State,CF,0.263,0.305,0.302,0.607,64,192,179,28,47,7,0,0,14,1,10,30,6,0
0,Bubba Gleaves,Columbia,3B,0.248,0.403,0.337,0.74,38,129,101,19,25,3,0,2,13,3,24,11,1,0
0,Cailyn Peterson,Mississippi Valley,2B,0.179,0.222,0.299,0.521,30,73,67,5,12,3,1,1,4,0,4,13,1,0
0,Caitie Ladd,Michigan State,2B,0.288,0.329,0.353,0.682,52,167,153,22,44,7,0,1,15,1,9,28,12,3
0,Caitlin Coker,Boston University,3B,0.326,0.406,0.542,0.948,57,220,190,45,62,15,4,6,24,8,18,16,12,4
0,Caitlyn Britton,Central Michigan,DP,0.315,0.392,0.608,1,51,168,143,23,45,9,0,11,39,2,18,48,0,1
0,Caitlyn Brockway,Houston Christian,1B,0.316,0.424,0.588,1.012,47,165,136,29,43,10,0,9,27,6,21,20,1,1
0,Caitlyn Rogers,Texas State,C,0.302,0.421,0.525,0.946,53,174,139,24,42,6,2,7,34,8,22,31,0,1
0,Calie Burris,Abilene Christian,1B,0.369,0.517,0.623,1.141,51,173,130,19,48,13,1,6,26,7,34,25,1,0
0,Cam Ybarra,Nebraska,2B,0.365,0.404,0.646,1.05,52,193,178,37,65,14,3,10,39,0,13,9,1,0
0,Cameron Andrews,Southern,RF,0.25,0.302,0.266,0.568,48,143,128,21,32,2,0,0,11,2,8,6,10,4
0,Cam Goodman,Southeastern Louisiana,CF,0.426,0.464,0.519,0.983,49,143,129,38,55,2,2,2,13,0,9,16,30,4
0,Cameryn Maykut,North Dakota State,1B,0.307,0.376,0.458,0.834,53,186,166,29,51,13,0,4,48,3,16,24,2,1
0,Cami Newbanks,Saint Louis,C,0.26,0.414,0.43,0.844,43,133,100,8,26,6,1,3,15,0,27,29,1,2
0,Cami Sellers,Montana,1B,0.307,0.404,0.553,0.958,47,180,150,25,46,10,0,9,34,5,21,21,1,0
0,Camille Navarro,Howard,2B,0.36,0.433,0.543,0.976,55,201,175,52,63,15,7,1,23,7,17,2,16,3
0,Cammie Brummitt,Oakland,1B,0.248,0.286,0.39,0.676,43,155,141,17,35,5,0,5,23,2,7,17,0,0
0,Camryn Dean,UNC Wilmington,CF,0.19,0.293,0.316,0.61,36,94,79,17,15,4,0,2,10,3,9,21,7,0
0,Camryn Lyman,Long Island,2B,0.388,0.44,0.443,0.883,54,202,183,34,71,10,0,0,24,0,17,14,8,2
0,Camryn McLemore,Jacksonville State,SS,0.363,0.446,0.637,1.083,44,133,113,24,41,8,1,7,19,2,15,15,1,1
0,Camryn Middlebrook,Stephen F. Austin,SS,0.301,0.419,0.417,0.836,55,202,163,37,49,9,2,2,20,11,23,25,1,0
0,Camryn Monteer,Bradley,3B,0.31,0.393,0.381,0.774,52,191,168,30,52,4,4,0,12,1,22,23,19,2
0,Camryn Wincher,Michigan State,1B,0.331,0.393,0.396,0.789,51,174,154,20,51,7,0,1,20,1,16,28,2,1
0,Camryn Wineinger,Memphis,RF,0.307,0.399,0.436,0.834,53,167,140,23,43,5,2,3,24,2,20,23,2,1
0,Cana Davis,FGCU,RF,0.374,0.45,0.763,1.213,50,160,139,25,52,11,2,13,44,3,17,24,0,1
0,Cara McNulty,Saint Peter's,2B,0.322,0.346,0.45,0.796,55,182,171,18,55,8,1,4,30,5,3,16,7,0
0,Carlee McCondichie,Auburn,LF,0.338,0.372,0.5,0.872,56,147,136,32,46,6,2,4,21,1,7,17,8,2
0,Carley Barjaktarovich,Lehigh,SS,0.366,0.416,0.366,0.782,50,181,164,36,60,0,0,0,4,0,14,15,23,4
0,Carley Davis,Elon,C,0.266,0.331,0.347,0.678,47,140,124,10,33,4,0,2,20,2,11,9,3,0
0,Carley Goetschius,North Dakota State,3B,0.248,0.268,0.346,0.614,47,159,153,18,38,6,0,3,23,0,4,12,4,1
0,Carley Morfey,Sacramento State,RF,0.298,0.352,0.506,0.858,55,183,168,28,50,11,0,8,44,1,13,20,0,0
0,Carley Nance,Seattle,DP,0.287,0.403,0.624,1.027,56,192,157,27,45,8,0,15,58,3,29,32,0,0
0,Carli Campbell,Syracuse,LF,0.311,0.404,0.311,0.715,37,104,90,19,28,0,0,0,6,0,14,15,8,2
0,Carli Spelhaug,Iowa State,LF,0.313,0.441,0.553,0.994,51,187,150,52,47,12,3,6,19,9,26,44,15,1
0,Carly Lucchetti,Pacific,CF,0.353,0.372,0.453,0.825,46,158,150,21,53,6,3,1,13,0,5,17,12,2
0,Carly Robinson,Eastern Kentucky,1B,0.209,0.388,0.427,0.815,46,147,110,8,23,3,0,7,24,1,33,32,0,0
0,Carly Rybinski,Saint Joseph's,SS,0.204,0.263,0.213,0.476,46,120,108,13,22,1,0,0,5,2,7,14,5,0
0,Carlyn Hernandez,Bryant,RF,0.248,0.333,0.319,0.652,40,132,113,15,28,5,0,1,14,1,14,23,0,0
0,Carolina Davis,East Tennessee State,1B,0.207,0.255,0.241,0.497,45,98,87,2,18,1,1,0,3,0,6,28,2,5
0,Caroline Baratta,Marist,SS,0.287,0.358,0.517,0.875,55,193,174,40,50,10,0,10,38,1,18,18,12,1
0,Caroline Hudson,Liberty,C,0.311,0.363,0.646,1.009,62,223,206,46,64,12,3,17,53,1,16,28,3,1
0,Caroline Jacobsen,Duke,RF,0.339,0.432,0.71,1.141,52,146,124,37,42,8,1,12,33,0,21,22,2,1
0,Caroline Nichols,South Alabama,LF,0.305,0.376,0.373,0.749,44,134,118,24,36,2,3,0,10,0,14,18,7,2
0,Caroline Spacek,Ohio,1B,0.313,0.339,0.482,0.821,48,179,166,26,52,10,0,6,35,0,8,24,5,0
0,Carolyn Skotz,Yale,SS,0.258,0.353,0.382,0.735,33,107,89,14,23,6,1,1,8,2,11,14,2,0
0,Casey Walker,Hampton,CF,0.256,0.313,0.322,0.635,47,136,121,11,31,3,1,1,8,2,8,39,14,2
0,Cassidy Triska,Fairleigh Dickinson,SS,0.353,0.405,0.718,1.123,47,176,156,41,55,10,1,15,30,4,11,20,12,1
0,Cassie Castaneda,North Dakota,C,0.276,0.329,0.343,0.672,47,149,134,6,37,9,0,0,14,1,11,19,1,0
0,Cassie Henning,Georgetown,LF,0.23,0.3,0.29,0.59,43,112,100,11,23,3,0,1,6,3,7,29,1,0
0,Cassie Swenson,Rhode Island,2B,0.224,0.281,0.254,0.535,46,151,134,11,30,4,0,0,12,0,11,17,2,0
0,Cassie Thomerson,Indiana State,SS,0.184,0.407,0.286,0.693,46,135,98,19,18,2,1,2,12,12,25,27,7,2
0,Cat Crenek,Texas State,DP,0.325,0.403,0.392,0.795,44,143,120,22,39,3,1,1,18,0,17,28,14,0
0,Cayla Nielsen,Creighton,CF,0.296,0.358,0.489,0.847,42,150,135,34,40,10,2,4,17,0,13,28,4,2
0,Cayla Tulley,UMass Lowell,LF,0.256,0.303,0.519,0.822,42,142,129,23,33,6,2,8,38,2,8,40,3,1
0,Celia Macari,Cornell,C,0.179,0.284,0.263,0.548,38,113,95,7,17,2,0,2,8,1,13,13,0,1
0,Chaela Crowder,Rider,DP,0.296,0.345,0.309,0.653,41,87,81,1,24,1,0,0,11,0,6,8,0,0
0,Charla Echols,Florida,3B,0.307,0.413,0.474,0.887,67,243,192,29,59,15,1,5,59,4,37,17,3,0
0,Chase Knapp,Bucknell,CF,0.254,0.319,0.365,0.684,44,138,126,15,32,4,2,2,10,1,11,28,1,0
0,Chelie Senini,Nevada,RF,0.348,0.394,0.416,0.81,51,193,178,46,62,3,3,1,12,0,14,14,47,3
0,Chelsea Alexander,Oklahoma State,LF,0.321,0.426,0.401,0.827,57,166,137,28,44,4,2,1,11,6,19,23,21,2
0,Chelsea Manto,Hofstra,CF,0.358,0.387,0.409,0.796,48,188,176,30,63,3,3,0,11,0,9,28,21,4
0,Chelsy Pena,Southeast Missouri,3B,0.264,0.33,0.374,0.704,46,100,91,20,24,4,0,2,18,0,9,16,2,0
0,Cheyenne Cavanaugh,Belmont,CF,0.451,0.516,0.599,1.115,50,188,162,41,73,12,0,4,27,4,20,11,31,1
0,Cheyenne Lindsey,Florida,RF,0.332,0.366,0.49,0.856,68,229,208,40,69,5,8,4,34,0,13,42,8,1
0,Chloe Camarero,Weber State,LF,0.364,0.438,0.688,1.126,50,180,154,40,56,11,3,11,37,4,17,10,9,5
0,Chloe Cruz,Kent State,1B,0.223,0.33,0.426,0.756,38,115,94,11,21,3,2,4,18,1,14,26,1,1
0,Chloe Malau'ulu,Mississippi State,LF,0.332,0.422,0.539,0.961,64,227,193,46,64,12,2,8,25,1,30,26,7,2
0,Chloe Morgan,Binghamton,RF,0.262,0.305,0.312,0.617,45,156,141,16,37,3,2,0,12,2,7,18,3,2
0,Chloe Smith,Villanova,3B,0.328,0.398,0.497,0.895,56,201,177,29,58,13,1,5,31,6,16,20,2,1
0,Christaana Angelopulos,Wisconsin,C,0.084,0.18,0.159,0.339,50,122,107,8,9,2,0,2,10,7,6,41,1,1
0,Chyenne Factor,Oklahoma State,CF,0.303,0.435,0.52,0.954,62,198,152,31,46,3,0,10,35,8,29,26,1,1
0,Ciara Briggs,LSU,CF,0.368,0.435,0.468,0.904,57,220,190,53,70,7,3,2,32,0,24,26,8,0
0,Ciara Granado,Long Island,1B,0.306,0.344,0.365,0.709,55,186,170,19,52,10,0,0,24,1,10,16,2,0
0,Ciarra Mata,UTSA,LF,0.245,0.316,0.33,0.646,42,117,106,21,26,3,0,2,10,1,10,31,0,0
0,Claudia Ware,Campbell,CF,0.264,0.364,0.345,0.709,52,183,148,28,39,7,1,1,15,3,21,28,18,2
0,Conchetta Rinaldi,Youngstown State,C,0.271,0.291,0.429,0.72,56,199,177,13,48,10,0,6,32,1,6,32,0,0
0,Cora Bassett,Indiana,2B,0.4,0.505,0.768,1.273,49,190,155,57,62,18,0,13,34,5,29,17,16,5
0,Cori Hoffler,Charlotte,SS,0.333,0.384,0.573,0.957,54,191,171,31,57,11,0,10,32,9,7,29,6,3
0,Corinne Badger,Stony Brook,C,0.31,0.374,0.724,1.098,48,163,145,34,45,7,1,17,46,6,10,27,3,1
0,Courtney Callahan,Michigan State,LF,0.288,0.397,0.424,0.821,49,163,125,23,36,9,1,2,17,2,22,24,13,4
0,Courtney Coppersmith,UMBC,P,0.328,0.374,0.5,0.874,41,133,122,20,40,9,0,4,18,1,8,25,0,1
0,Courtney Day,Texas,DP,0.3,0.385,0.654,1.039,57,148,130,21,39,10,0,12,34,3,15,24,1,0
0,Courtney Fernette,Cleveland State,C,0.239,0.299,0.504,0.803,42,129,117,19,28,7,3,6,21,4,6,30,2,1
0,Courtney Lanpher,Merrimack,SS,0.276,0.388,0.409,0.798,42,154,127,27,35,8,0,3,14,4,20,38,13,3
0,Courtney Mahoney,Fairleigh Dickinson,CF,0.216,0.303,0.293,0.596,42,136,116,16,25,6,0,1,13,1,14,15,2,1
0,Courtney Wilson,South Dakota,CF,0.32,0.362,0.372,0.734,53,187,172,30,55,4,1,1,21,1,11,25,9,1
0,Cydney Curran,CSU Bakersfield,SS,0.298,0.36,0.419,0.78,45,138,124,14,37,4,4,1,12,2,10,20,2,2
0,Cylie Halvorson,South Dakota State,1B,0.309,0.351,0.663,1.014,54,191,178,39,55,6,0,19,46,4,8,38,1,0
0,Daisy Hess,Georgia State,SS,0.252,0.341,0.367,0.709,52,168,147,23,37,12,1,1,15,3,17,21,29,4
0,Daisy Munoz,Cal State Fullerton,1B,0.328,0.389,0.57,0.959,59,211,186,26,61,15,0,10,49,3,18,23,0,0
0,Dallas Millwood,Hawaii,1B,0.224,0.308,0.402,0.71,40,121,107,9,24,4,0,5,18,3,10,34,0,0
0,Danielle Davis,Illinois,RF,0.311,0.422,0.453,0.875,52,128,106,14,33,8,2,1,16,5,16,26,4,2
0,Danielle Diaz,Stetson,3B,0.313,0.373,0.367,0.74,56,191,166,18,52,6,0,1,21,0,17,16,6,1
0,Danielle Dominik,Monmouth,DH,0.186,0.297,0.256,0.553,42,101,86,2,16,3,0,1,8,1,13,27,1,0
0,Danielle Duplay,Nicholls,2B,0.272,0.409,0.296,0.705,47,156,125,20,34,3,0,0,9,1,28,21,10,2
0,Danielle Lew,Nevada,3B,0.224,0.32,0.336,0.656,51,159,134,15,30,9,0,2,12,2,17,37,1,0
0,Danielle Serna,Colorado State,1B,0.287,0.365,0.485,0.851,46,156,136,12,39,9,0,6,25,4,14,26,0,0
0,Daphne Plummer,Missouri State,SS,0.373,0.407,0.447,0.854,48,173,161,32,60,6,3,0,8,3,7,12,29,4
0,Darby Trull,Virginia Tech,CF,0.319,0.444,0.466,0.91,50,144,116,26,37,7,2,2,13,2,25,13,3,0
0,Dayna Kennedy,Illinois State,C,0.297,0.36,0.683,1.044,40,111,101,16,30,3,0,12,26,3,7,25,0,0
0,Deja Davis,Duke,DP,0.318,0.423,0.534,0.957,43,105,88,22,28,8,1,3,15,4,12,9,10,0
0,Delainey Fenoglio,Kansas City,DP,0.301,0.395,0.463,0.858,47,157,136,10,41,4,0,6,25,1,20,15,0,0
0,Delaney Cumbie,UNC Greensboro,C,0.301,0.469,0.66,1.129,53,208,153,48,46,7,0,16,33,22,29,24,0,1
0,Delaney Rummell,Illinois,3B,0.263,0.313,0.479,0.792,56,188,167,31,44,6,0,10,34,4,9,19,9,2
0,Delaney Taylor,Drake,LF,0.304,0.4,0.376,0.776,45,146,125,25,38,4,1,1,23,5,15,17,10,4
0,Delanie Johnson,Ball State,C,0.269,0.358,0.471,0.829,43,120,104,8,28,6,0,5,30,7,8,21,0,0
0,DeNae Chatman,Grand Canyon,1B,0.356,0.429,0.632,1.061,55,191,163,32,58,3,0,14,51,2,22,18,1,0
0,Denali Schappacher,UCF,RF,0.318,0.402,0.399,0.801,63,200,173,37,55,6,4,0,16,1,24,27,16,3
0,Denay Griffin,Liberty,3B,0.259,0.423,0.422,0.845,50,149,116,18,30,4,0,5,22,0,33,34,2,0
0,Denise Armendariz,UNLV,RF,0.341,0.378,0.549,0.927,58,199,182,29,62,5,0,11,47,1,11,32,1,0
0,Deshea Hill,Cal State Fullerton,DP,0.26,0.321,0.432,0.753,56,188,169,14,44,6,1,7,32,4,12,23,0,0
0,Desirea Lindsey,Alcorn State,RF,0.279,0.396,0.324,0.72,42,135,111,20,31,5,0,0,14,1,21,22,7,2
0,Destini Brown,Southern Miss,CF,0.366,0.475,0.615,1.09,52,198,161,49,59,6,5,8,27,3,32,23,29,2
0,Destiny Cuevas,Florida A&M,SS,0.317,0.359,0.517,0.876,49,159,145,25,46,12,1,5,20,1,9,15,1,0
0,Destiny Hernandez,Southern,3B,0.26,0.316,0.366,0.682,44,137,123,11,32,7,0,2,23,0,10,10,0,0
0,Destiny Middleton,North Carolina,3B,0.264,0.304,0.333,0.638,50,140,129,23,34,3,3,0,6,2,6,21,6,3
0,Devyn Flaherty,Florida State,2B,0.353,0.404,0.535,0.939,61,208,187,45,66,12,2,6,31,3,15,16,26,3
0,Devyn Losco,Hofstra,C,0.235,0.252,0.322,0.574,47,124,115,15,27,5,1,1,10,1,2,29,2,0
0,Dez Cardenas,North Dakota State,RF,0.335,0.408,0.461,0.869,53,191,167,29,56,14,2,1,30,3,19,27,8,3
0,Dezarae Maldonado,USF,3B,0.27,0.303,0.459,0.762,51,133,122,19,33,5,0,6,22,1,6,19,3,0
0,Diamond Porter,North Carolina Central,CF,0.225,0.338,0.369,0.708,44,130,111,18,25,5,1,3,11,6,13,24,9,0
0,Diamond Williams,Mercer,1B,0.317,0.386,0.518,0.904,50,158,139,24,44,11,1,5,34,1,16,28,0,0
0,Djhane Valido,Boston College,SS,0.186,0.282,0.237,0.519,40,111,97,13,18,2,0,1,5,2,11,27,2,0
0,Dream Weaver,Southern Utah,RF,0.233,0.34,0.267,0.606,40,106,90,10,21,3,0,0,6,2,13,20,0,0
0,Drew Menscer,Elon,RF,0.255,0.376,0.265,0.641,44,120,98,26,25,1,0,0,3,0,19,18,8,3
0,EJ Bankson,George Mason,1B,0.304,0.388,0.419,0.807,48,171,148,23,45,7,2,2,23,0,21,22,3,2
0,Elayna Tsiouplis,Brown,2B,0.274,0.313,0.406,0.718,35,114,106,12,29,6,1,2,14,4,2,19,2,0
0,Elena Gonzalez,Rider,C,0.283,0.308,0.454,0.762,49,161,152,27,43,12,1,4,34,0,6,20,2,1
0,Eli Espinosa,Utah,DH,0.192,0.276,0.282,0.558,41,87,78,4,15,1,0,2,7,3,6,23,0,0
0,Elise Gibbs,Bethune-Cookman,RF,0.253,0.315,0.293,0.608,38,110,99,14,25,2,1,0,4,1,8,18,6,1
0,Elise Shewmaker,Lipscomb,2B,0.243,0.355,0.343,0.698,52,172,140,22,34,6,1,2,16,3,22,28,3,1
0,Elison Ollinger,Belmont,SS,0.276,0.348,0.504,0.851,44,141,127,32,35,8,3,5,25,2,12,31,2,2
0,Eliyah Flores,Boise State,SS,0.323,0.444,0.515,0.959,48,164,130,34,42,9,2,4,25,13,16,17,3,1
0,Elizabeth King,Mount St. Mary's,DH,0.255,0.325,0.314,0.638,40,114,102,7,26,6,0,0,13,0,11,14,1,0
0,Ellee Jensen,Minnesota,LF,0.281,0.358,0.314,0.672,42,141,121,21,34,4,0,0,11,1,14,16,3,0
0,Ellessa Bonstrom,Utah,1B,0.376,0.503,0.709,1.212,52,187,141,43,53,10,2,11,44,10,31,18,11,2
0,Ellie Bailey,Texas Tech,1B,0.309,0.347,0.471,0.818,49,150,136,14,42,13,0,3,31,1,8,21,0,0
0,Ellie Grill,Sam Houston State,CF,0.263,0.333,0.356,0.689,44,132,118,19,31,5,3,0,8,4,9,28,10,1
0,Ellie Mataya,Boston College,CF,0.346,0.41,0.49,0.901,47,173,153,23,53,11,4,1,13,2,16,22,11,3
0,Emery Nielson,Fresno State,CF,0.271,0.312,0.297,0.609,45,133,118,22,32,1,1,0,1,0,7,25,7,4
0,Emily Bartlett,Furman,1B,0.281,0.436,0.5,0.936,55,189,146,25,41,9,1,7,31,11,30,28,4,0
0,Emily Bracamonte,Central Michigan,3B,0.234,0.287,0.372,0.659,53,160,137,10,32,10,0,3,18,2,9,11,0,0
0,Emily Brown,Georgia State,CF,0.243,0.33,0.32,0.649,54,194,169,23,41,5,4,0,11,2,20,29,22,4
0,Emily Cimino,Lehigh,LF,0.358,0.39,0.564,0.953,50,178,165,29,59,14,4,4,33,1,9,13,0,1
0,Emily Coltharp,Chattanooga,2B,0.376,0.429,0.439,0.868,57,212,189,30,71,8,2,0,20,0,19,33,24,2
0,Emily Daniel,Dayton,LF,0.4,0.462,0.419,0.881,43,120,105,20,42,2,0,0,8,1,11,8,16,3
0,Emily Gant,Boston University,LF,0.387,0.429,0.613,1.042,52,158,142,40,55,6,4,6,46,1,11,35,4,0
0,Emily Harkleroad,Austin Peay,1B,0.207,0.278,0.25,0.528,53,160,140,14,29,4,1,0,13,3,12,9,6,0
0,Emily Hott,Baylor,2B,0.331,0.463,0.446,0.91,46,165,130,30,43,5,2,2,22,5,28,19,7,2
0,Emily Johansen,Portland State,1B,0.339,0.482,0.597,1.078,45,165,124,34,42,9,1,7,34,8,29,17,3,1
0,Emily Kepple,Hampton,C,0.261,0.342,0.41,0.752,55,184,161,17,42,9,0,5,26,6,15,19,1,1
0,Emily McKinney,Cornell,DP,0.29,0.397,0.449,0.846,39,132,107,15,31,7,2,2,25,5,16,12,0,0
0,Emily Parrott,Appalachian State,LF,0.271,0.327,0.407,0.733,55,206,177,32,48,6,0,6,28,1,15,18,9,2
0,Emily Phillips,James Madison,RF,0.25,0.361,0.62,0.981,41,120,100,22,25,5,1,10,28,2,16,30,2,0
0,Emily Schultz,Stanford,1B,0.242,0.282,0.304,0.587,61,171,161,23,39,10,0,0,18,1,8,26,4,0
0,Emily Telg,Sam Houston State,SS,0.209,0.341,0.33,0.671,51,142,115,12,24,4,2,2,13,4,19,36,7,1
0,Emily Valtman,Drake,RF,0.341,0.393,0.604,0.997,50,178,164,32,56,10,0,11,37,0,14,17,3,1
0,Emily Young,Stanford,SS,0.32,0.379,0.455,0.834,61,201,178,25,57,12,3,2,39,7,11,18,5,0
0,Emma Bickford,Santa Clara,3B,0.287,0.319,0.4,0.719,51,164,150,21,43,12,1,1,24,5,4,16,4,1
0,Emma Clark,Notre Dame,RF,0.362,0.383,0.427,0.81,52,194,185,47,67,8,2,0,22,1,6,17,11,2
0,Emma Curry,Hartford,C,0.258,0.324,0.473,0.797,40,105,93,18,24,7,2,3,14,3,7,24,5,1
0,Emma Kauf,Georgia Tech,C,0.355,0.417,0.594,1.011,56,218,197,37,70,25,2,6,36,2,19,17,2,1
0,Emma McLaughlin,Siena,1B,0.261,0.309,0.373,0.681,55,176,161,11,42,13,1,1,27,4,8,24,0,0
0,Emma McMillan,Fort Wayne,CF,0.275,0.316,0.345,0.661,49,157,142,19,39,7,0,1,14,0,9,20,8,3
0,Emma Nedley,Penn,CF,0.241,0.299,0.388,0.687,39,130,116,18,28,5,0,4,15,1,9,18,3,0
0,Emma Raabe,Missouri,1B,0.216,0.364,0.351,0.714,52,125,97,8,21,4,0,3,9,1,22,27,0,0
0,Emme Olson,Illinois State,2B,0.351,0.445,0.565,1.01,52,182,154,20,54,16,1,5,23,3,24,20,0,2
0,Emmy Blane,Kentucky,2B,0.296,0.374,0.539,0.913,54,136,115,17,34,7,0,7,32,0,15,32,0,0
0,Erika Bell,Robert Morris,LF,0.293,0.4,0.476,0.876,50,176,147,14,43,12,3,3,31,1,26,18,1,0
0,Erika Coreth,Connecticut,C,0.241,0.333,0.336,0.67,50,142,116,14,28,5,0,2,23,4,14,14,0,0
0,Erin Bengston,Holy Cross,C,0.254,0.398,0.369,0.767,49,162,130,10,33,6,0,3,18,2,29,18,0,0
0,Erin Hufford,Canisius,LF,0.386,0.439,0.456,0.895,47,174,158,31,61,5,3,0,14,0,15,21,29,5
0,Faith Alexander,Kennesaw State,SS,0.314,0.375,0.373,0.748,43,169,153,26,48,5,2,0,23,1,14,9,11,4
0,Faith Hegh,UAB,CF,0.32,0.358,0.433,0.792,48,159,150,26,48,11,3,0,18,4,5,9,3,1
0,Faith Hensley,Ball State,LF,0.397,0.528,0.795,1.323,52,200,156,51,62,7,2,17,40,6,37,27,13,3
0,Faith Hoe,Weber State,2B,0.377,0.443,0.532,0.975,50,184,154,45,58,12,3,2,41,3,20,28,6,0
0,Faith Jarvis,East Carolina,CF,0.293,0.376,0.365,0.741,56,194,167,31,49,6,3,0,10,1,21,54,20,4
0,Faith Shirley,Georgia Southern,1B,0.298,0.38,0.573,0.953,42,144,124,17,37,10,0,8,25,2,15,19,2,0
0,Felixia Hinojosa,Lamar,C,0.202,0.294,0.269,0.563,49,138,119,4,24,5,0,1,12,3,13,20,0,0
0,Fiona Girardot,Wisconsin,1B,0.324,0.434,0.493,0.927,51,175,142,34,46,8,2,4,24,12,18,27,3,1
0,Frankie Hammoude,Oregon State,1B,0.384,0.503,0.735,1.238,56,191,151,26,58,8,0,15,40,1,37,29,1,0
0,Frankie Tago,Idaho State,1B,0.322,0.41,0.447,0.857,50,181,152,26,49,8,1,3,37,1,23,20,3,0
0,Gabbie Kowalik,Saint Louis,CF,0.344,0.416,0.6,1.016,51,185,160,43,55,9,4,8,31,12,10,18,20,4
0,Gabby Benson,Georgia State,RF,0.224,0.281,0.304,0.585,52,138,125,13,28,4,0,2,10,1,9,25,4,0
0,Gabby Vaughan,Norfolk State,1B,0.296,0.363,0.526,0.889,55,172,152,17,45,13,2,6,36,0,17,14,2,1
0,Gabriella Jimenez,Utah State,C,0.297,0.371,0.623,0.993,55,197,175,35,52,8,2,15,49,1,20,56,6,2
0,Gabriella Mazzotta,Manhattan,LF,0.198,0.26,0.198,0.458,38,105,96,13,19,0,0,0,7,3,5,19,7,3
0,Gabriella Torres,Texas A&M-Corpus Christi,C,0.243,0.317,0.417,0.733,51,165,144,27,35,9,2,4,26,3,13,26,3,0
0,Gabrielle Callaway,Rutgers,LF,0.374,0.472,0.645,1.117,55,193,155,39,58,10,1,10,47,12,21,21,13,1
0,Gaby Garcia,Stephen F. Austin,C,0.321,0.425,0.518,0.943,56,203,168,36,54,9,0,8,34,16,15,14,0,2
0,Gaby Ruiz,Florida International,SS,0.217,0.284,0.248,0.532,50,143,129,9,28,4,0,0,7,1,11,28,4,0
0,Georgia Clark,LSU,1B,0.301,0.441,0.667,1.107,57,203,156,32,47,9,0,16,61,0,42,32,0,0
0,Gianna Boccagno,Boston College,C,0.176,0.29,0.447,0.737,39,102,85,8,15,2,0,7,15,6,8,28,1,0
0,Gianna Epps,Rider,SS,0.246,0.277,0.263,0.54,50,127,114,10,28,2,0,0,14,1,4,18,2,0
0,Gianna Nicoletti,Grand Canyon,LF,0.396,0.469,0.456,0.925,55,207,182,62,72,3,4,0,11,1,24,15,51,2
0,Gisele Tapia,Duke,2B,0.29,0.358,0.477,0.835,48,122,107,15,31,6,1,4,22,1,11,22,2,0
0,Grace French,Bradley,2B,0.288,0.381,0.513,0.894,52,181,156,34,45,10,2,7,32,9,15,24,5,0
0,Grace Gressly,Dayton,C,0.379,0.469,0.442,0.911,38,115,95,4,36,6,0,0,19,2,15,14,0,0
0,Grace Harvey,Lafayette,1B,0.273,0.354,0.403,0.757,47,165,139,15,38,13,1,1,27,7,13,18,3,1
0,Grace Lyons,Oklahoma,SS,0.399,0.479,0.86,1.338,62,213,178,67,71,7,3,23,70,8,22,12,9,1
0,Grace Messmer,Oregon State,3B,0.238,0.323,0.366,0.69,61,203,172,21,41,4,0,6,33,2,21,16,3,2
0,Grace Perechinsky,St. Bonaventure,1B,0.246,0.353,0.412,0.765,44,136,114,9,28,1,0,6,16,2,18,16,0,0
0,Grace Stansfield,Rider,1B,0.363,0.415,0.404,0.818,54,188,171,27,62,7,0,0,27,3,13,12,2,0
0,Gracey Kruse,Chattanooga,CF,0.277,0.316,0.433,0.748,53,158,141,21,39,14,1,2,22,1,8,37,8,1
0,Gracie Morton,Memphis,LF,0.395,0.431,0.539,0.97,54,182,167,33,66,6,3,4,19,2,10,22,6,4
